t,px,py,pz,qw,qx,qy,qz,alt,roll,pitch,yawrate,yawcmd,alt_est,roll_est,pitch_est,m0,m1,m2,m3
5.2600,1.88460,0.76384,0.06262,0.841594,-0.005954,0.008104,-0.540017,0.0671,-1.0669,-0.3948,-0.0157,0.0000,0.0634,1.1846,2.3129,0.0469,0.0000,0.0000,0.0000
5.2800,1.89941,0.76989,0.02492,0.841666,-0.005798,0.009658,-0.539881,0.0298,-1.1461,-0.5512,-0.0165,0.0000,0.0266,1.2127,2.7232,0.0000,0.0704,0.0000,0.0000
5.3000,1.90995,0.77420,-0.00304,0.841764,-0.004711,0.008973,-0.539751,-0.0019,-1.0591,-0.5984,-0.0108,0.0000,-0.0031,1.8342,2.5972,0.0000,0.1097,0.0237,0.0000
5.3200,1.91158,0.77489,-0.00202,0.841810,-0.002732,0.005345,-0.539740,-0.0026,-0.6413,-0.3735,-0.0014,0.0000,-0.0026,2.5722,2.8893,0.0000,0.1032,0.0000,0.0000
5.3400,1.91177,0.77498,0.00305,0.841824,-0.001392,0.002747,-0.539743,0.0025,-0.3322,-0.1953,-0.0002,0.0000,0.0026,3.1243,3.1434,0.0000,0.0898,0.0155,0.0000
5.3600,1.91178,0.77499,0.00659,0.841828,-0.000667,0.001321,-0.539744,0.0063,-0.1604,-0.0946,-0.0001,0.0000,0.0065,3.4218,3.3197,0.0000,0.0840,0.0286,0.0000
5.3800,1.91177,0.77500,0.00851,0.841829,-0.000309,0.000614,-0.539744,0.0083,-0.0747,-0.0442,-0.0000,0.0000,0.0087,3.5857,3.4368,0.0000,0.0857,0.0000,0.0000
5.4000,1.91177,0.77500,0.00945,0.841829,-0.000141,0.000280,-0.539744,0.0094,-0.0341,-0.0202,-0.0000,0.0000,0.0098,3.6979,3.5291,0.0000,0.0759,0.0308,0.0000
5.4200,1.91176,0.77500,0.00989,0.841829,-0.000060,0.000121,-0.539744,0.0098,-0.0149,-0.0089,-0.0000,0.0000,0.0103,3.7894,3.6111,0.0000,0.0815,0.0250,0.0000
5.4400,1.91176,0.77500,0.01007,0.841830,-0.000025,0.000051,-0.539743,0.0101,-0.0062,-0.0038,-0.0001,0.0000,0.0106,3.8757,3.6898,0.0000,0.0800,0.0358,0.0000
5.4600,1.91176,0.77500,0.01014,0.841830,-0.000011,0.000023,-0.539743,0.0101,-0.0027,-0.0018,-0.0001,0.0000,0.0107,3.9600,3.7654,0.0000,0.0804,0.0373,0.0000
5.4800,1.91176,0.77500,0.01017,0.841830,-0.000005,0.000013,-0.539742,0.0102,-0.0014,-0.0010,-0.0001,0.0000,0.0107,4.0410,3.8404,0.0000,0.0839,0.0127,0.0000
5.5000,1.91176,0.77500,0.01018,0.841831,-0.000003,0.000009,-0.539741,0.0102,-0.0008,-0.0007,-0.0001,0.0000,0.0107,4.1233,3.9157,0.0000,0.0849,0.0284,0.0000
5.5200,1.91176,0.77500,0.01019,0.841831,-0.000002,0.000007,-0.539741,0.0102,-0.0006,-0.0006,-0.0001,0.0000,0.0106,4.2094,3.9915,0.0000,0.0854,0.0000,0.0000
5.5400,1.91176,0.77500,0.01019,0.841832,-0.000001,0.000006,-0.539740,0.0102,-0.0005,-0.0005,-0.0001,0.0000,0.0106,4.2890,4.0715,0.0000,0.0879,0.0309,0.0000
5.5600,1.91176,0.77500,0.01019,0.841832,-0.000001,0.000006,-0.539739,0.0102,-0.0005,-0.0005,-0.0001,0.0000,0.0105,4.3768,4.1512,0.0000,0.0851,0.0306,0.0000
5.5800,1.91176,0.77500,0.01019,0.841833,-0.000001,0.000006,-0.539739,0.0102,-0.0005,-0.0005,-0.0001,0.0000,0.0104,4.4662,4.2324,0.0000,0.0833,0.0309,0.0000
5.6000,1.91176,0.77500,0.01019,0.841833,-0.000001,0.000006,-0.539738,0.0102,-0.0005,-0.0005,-0.0001,0.0000,0.0103,4.5541,4.3155,0.0000,0.0945,0.0000,0.0000
