time,cmd_roll,true_roll,eskf_roll,error,altitude
2.6350,0.895,23.390,4.049,22.495,0.3196
2.6400,0.754,23.406,3.986,22.652,0.3199
2.6450,0.612,23.383,3.896,22.771,0.3202
2.6500,0.471,23.283,3.840,22.812,0.3206
2.6550,0.330,23.019,3.699,22.690,0.3209
2.6600,0.189,22.678,3.486,22.490,0.3213
2.6650,0.047,22.264,3.267,22.217,0.3217
2.6700,-0.094,21.826,3.015,21.920,0.3221
2.6750,-0.236,21.363,2.724,21.599,0.3225
2.6800,-0.377,20.943,2.546,21.320,0.3229
2.6850,-0.518,20.632,2.313,21.150,0.3234
2.6900,-0.660,20.330,2.106,20.990,0.3238
2.6950,-0.801,20.123,2.071,20.924,0.3243
2.7000,-0.942,20.013,1.637,20.955,0.3248
2.7050,-1.083,19.882,1.577,20.965,0.3253
2.7100,-1.224,19.667,1.458,20.890,0.3258
2.7150,-1.365,19.465,1.413,20.829,0.3263
2.7200,-1.506,19.315,1.342,20.820,0.3267
2.7250,-1.646,19.152,1.368,20.798,0.3272
2.7300,-1.787,18.899,1.471,20.685,0.3276
2.7350,-1.927,18.659,1.255,20.586,0.3281
2.7400,-2.067,18.444,0.999,20.511,0.3285
2.7450,-2.207,18.294,0.754,20.501,0.3289
2.7500,-2.347,18.188,0.481,20.534,0.3293
2.7550,-2.486,18.146,0.396,20.632,0.3298
2.7600,-2.626,18.102,0.388,20.728,0.3302
2.7650,-2.765,18.023,0.397,20.787,0.3307
2.7700,-2.903,17.853,0.305,20.756,0.3312
2.7750,-3.042,17.653,0.123,20.695,0.3317
2.7800,-3.180,17.456,0.047,20.636,0.3323
2.7850,-3.318,17.132,-0.200,20.450,0.3328
2.7900,-3.456,16.769,-0.320,20.225,0.3334
2.7950,-3.594,16.432,-0.395,20.025,0.3340
2.8000,-3.731,16.070,-0.698,19.800,0.3346
2.8050,-3.867,15.701,-0.919,19.568,0.3353
2.8100,-4.004,15.301,-1.215,19.305,0.3360
2.8150,-4.140,14.907,-1.536,19.047,0.3367
2.8200,-4.276,14.503,-1.946,18.778,0.3375
2.8250,-4.411,14.185,-2.394,18.596,0.3383
2.8300,-4.546,13.915,-3.342,18.461,0.3392
2.8350,-4.680,13.649,-3.646,18.330,0.3401
2.8400,-4.815,13.442,-3.973,18.256,0.3410
2.8450,-4.948,13.289,-4.245,18.238,0.3420
2.8500,-5.081,13.188,-4.482,18.269,0.3430
2.8550,-5.214,13.138,-4.712,18.352,0.3439
2.8600,-5.347,13.195,-4.112,18.542,0.3449
2.8650,-5.478,13.312,-4.169,18.791,0.3458
2.8700,-5.610,13.429,-4.046,19.039,0.3468
2.8750,-5.741,13.531,-4.057,19.271,0.3478
2.8800,-5.871,13.590,-4.023,19.461,0.3488
2.8850,-6.001,13.554,-4.058,19.555,0.3499
2.8900,-6.130,13.494,-4.124,19.624,0.3510
2.8950,-6.259,13.394,-4.966,19.653,0.3521
2.9000,-6.387,13.222,-5.026,19.609,0.3533
2.9050,-6.515,13.009,-5.162,19.524,0.3545
2.9100,-6.642,12.869,-5.316,19.511,0.3557
2.9150,-6.768,12.789,-5.479,19.558,0.3569
2.9200,-6.894,12.779,-5.608,19.673,0.3581
2.9250,-7.019,12.765,-5.156,19.784,0.3594
2.9300,-7.144,12.750,-5.073,19.894,0.3607
2.9350,-7.268,12.676,-4.928,19.944,0.3620
2.9400,-7.391,12.564,-4.957,19.955,0.3633
2.9450,-7.514,12.435,-5.015,19.949,0.3646
2.9500,-7.636,12.300,-5.104,19.936,0.3660
2.9550,-7.758,12.117,-5.196,19.874,0.3674
2.9600,-7.878,11.887,-5.107,19.765,0.3688
2.9650,-7.998,11.689,-5.349,19.687,0.3702
2.9700,-8.117,11.552,-5.572,19.669,0.3716
2.9750,-8.236,11.384,-5.763,19.620,0.3731
2.9800,-8.354,11.185,-5.921,19.539,0.3747
2.9850,-8.471,10.939,-6.143,19.410,0.3763
2.9900,-8.587,10.748,-6.468,19.335,0.3780
2.9950,-8.703,10.535,-6.626,19.238,0.3797
3.0000,-8.817,10.343,-6.827,19.161,0.3815
3.0050,-8.931,10.231,-7.011,19.163,0.3833
3.0100,-9.045,10.153,-7.145,19.198,0.3852
3.0150,-9.157,10.074,-7.320,19.231,0.3871
3.0200,-9.269,10.024,-7.390,19.292,0.3890
3.0250,-9.379,9.918,-7.228,19.298,0.3910
3.0300,-9.489,9.808,-7.237,19.297,0.3930
3.0350,-9.598,9.689,-7.323,19.287,0.3951
3.0400,-9.707,9.564,-7.419,19.270,0.3972
3.0450,-9.814,9.407,-7.490,19.221,0.3994
3.0500,-9.920,9.187,-7.594,19.107,0.4016
3.0550,-10.026,8.979,-9.369,19.005,0.4039
3.0600,-10.131,8.957,-9.620,19.088,0.4062
3.0650,-10.235,9.034,-9.795,19.269,0.4085
3.0700,-10.337,9.107,-9.914,19.444,0.4108
3.0750,-10.439,9.153,-10.019,19.592,0.4132
3.0800,-10.541,9.148,-9.631,19.688,0.4154
3.0850,-10.641,8.997,-9.586,19.638,0.4177
3.0900,-10.740,8.751,-8.929,19.490,0.4199
3.0950,-10.838,8.492,-9.032,19.330,0.4221
3.1000,-10.935,8.237,-9.113,19.172,0.4242
3.1050,-11.032,7.956,-9.213,18.988,0.4264
3.1100,-11.127,7.660,-9.353,18.787,0.4285
3.1150,-11.221,7.372,-9.524,18.593,0.4306
3.1200,-11.315,7.148,-9.198,18.463,0.4326
3.1250,-11.407,6.974,-9.254,18.381,0.4347
3.1300,-11.498,6.804,-8.727,18.302,0.4367
3.1350,-11.589,6.554,-8.279,18.142,0.4387
3.1400,-11.678,6.249,-8.285,17.927,0.4408
3.1450,-11.766,5.952,-7.666,17.718,0.4428
3.1500,-11.853,5.604,-7.498,17.457,0.4448
3.1550,-11.939,5.206,-7.924,17.146,0.4468
3.1600,-12.024,4.794,-7.685,16.819,0.4489
3.1650,-12.108,4.402,-8.085,16.511,0.4509
3.1700,-12.191,4.050,-8.470,16.242,0.4530
3.1750,-12.273,3.769,-8.828,16.042,0.4550
3.1800,-12.354,3.571,-9.138,15.925,0.4571
3.1850,-12.434,3.376,-9.112,15.810,0.4592
3.1900,-12.512,3.178,-9.163,15.690,0.4613
3.1950,-12.590,2.875,-9.393,15.465,0.4633
3.2000,-12.666,2.548,-9.529,15.214,0.4654
3.2050,-12.741,2.169,-9.683,14.910,0.4675
3.2100,-12.815,1.795,-9.964,14.610,0.4696
3.2150,-12.888,1.439,-9.590,14.327,0.4717
3.2200,-12.960,1.107,-10.046,14.067,0.4737
3.2250,-13.030,0.774,-10.267,13.805,0.4758
3.2300,-13.100,0.485,-10.538,13.585,0.4779
3.2350,-13.168,0.276,-10.798,13.444,0.4800
3.2400,-13.235,0.134,-10.984,13.369,0.4820
3.2450,-13.301,0.002,-11.155,13.303,0.4841
3.2500,-13.366,-0.039,-11.173,13.327,0.4861
3.2550,-13.430,0.011,-11.347,13.441,0.4881
3.2600,-13.492,0.079,-11.368,13.572,0.4901
3.2650,-13.553,-0.053,-11.327,13.500,0.4921
3.2700,-13.613,-0.311,-11.078,13.302,0.4940
3.2750,-13.672,-0.576,-11.263,13.096,0.4960
3.2800,-13.730,-0.825,-11.447,12.904,0.4979
3.2850,-13.786,-1.074,-10.872,12.712,0.4998
3.2900,-13.841,-1.258,-11.071,12.584,0.5017
3.2950,-13.895,-1.426,-11.091,12.469,0.5037
3.3000,-13.948,-1.607,-11.286,12.341,0.5056
3.3050,-13.999,-1.789,-11.493,12.210,0.5076
3.3100,-14.049,-1.964,-11.686,12.085,0.5096
3.3150,-14.098,-2.161,-12.008,11.937,0.5116
3.3200,-14.146,-2.266,-12.295,11.880,0.5137
3.3250,-14.192,-2.287,-12.483,11.905,0.5157
3.3300,-14.237,-2.320,-12.657,11.918,0.5178
3.3350,-14.281,-2.342,-12.747,11.940,0.5200
3.3400,-14.324,-2.420,-12.841,11.904,0.5221
3.3450,-14.365,-2.442,-12.928,11.924,0.5243
3.3500,-14.405,-2.395,-15.958,12.010,0.5266
3.3550,-14.444,-2.247,-15.930,12.198,0.5288
3.3600,-14.482,-2.070,-15.835,12.412,0.5310
3.3650,-14.518,-1.866,-15.768,12.652,0.5331
3.3700,-14.553,-1.630,-15.661,12.923,0.5352
3.3750,-14.587,-1.443,-15.516,13.143,0.5371
3.3800,-14.619,-1.354,-12.377,13.265,0.5390
3.3850,-14.650,-1.390,-12.267,13.260,0.5408
3.3900,-14.680,-1.563,-12.256,13.116,0.5426
3.3950,-14.708,-1.819,-12.334,12.889,0.5443
3.4000,-14.735,-2.108,-12.523,12.628,0.5460
3.4050,-14.761,-2.368,-12.727,12.393,0.5477
3.4100,-14.786,-2.597,-12.899,12.188,0.5494
3.4150,-14.809,-2.802,-15.232,12.007,0.5512
3.4200,-14.831,-2.929,-15.249,11.902,0.5530
3.4250,-14.851,-2.993,-15.261,11.858,0.5548
3.4300,-14.871,-3.029,-15.307,11.841,0.5566
3.4350,-14.889,-3.000,-15.337,11.888,0.5584
3.4400,-14.905,-2.986,-15.305,11.919,0.5601
3.4450,-14.921,-3.013,-14.178,11.908,0.5619
3.4500,-14.935,-3.054,-14.067,11.881,0.5636
3.4550,-14.947,-3.155,-13.586,11.792,0.5654
3.4600,-14.958,-3.277,-13.595,11.682,0.5671
3.4650,-14.968,-3.489,-13.633,11.480,0.5688
3.4700,-14.977,-3.731,-13.788,11.246,0.5705
3.4750,-14.984,-3.903,-13.839,11.081,0.5722
3.4800,-14.990,-4.030,-13.780,10.961,0.5739
3.4850,-14.995,-4.124,-13.697,10.871,0.5756
3.4900,-14.998,-4.312,-13.689,10.687,0.5773
3.4950,-15.000,-4.566,-13.771,10.434,0.5790
3.5000,-15.001,-4.793,-13.863,10.208,0.5807
3.5050,-15.000,-5.038,-13.913,9.962,0.5824
3.5100,-14.998,-5.303,-13.677,9.696,0.5840
3.5150,-14.995,-5.552,-13.772,9.443,0.5857
3.5200,-14.990,-5.735,-13.959,9.256,0.5873
3.5250,-14.984,-5.805,-14.154,9.179,0.5890
3.5300,-14.977,-5.761,-14.312,9.216,0.5907
3.5350,-14.968,-5.666,-13.965,9.303,0.5923
3.5400,-14.958,-5.646,-13.991,9.313,0.5940
3.5450,-14.947,-5.663,-15.463,9.284,0.5957
3.5500,-14.935,-5.728,-15.485,9.206,0.5974
3.5550,-14.921,-5.781,-15.481,9.140,0.5991
3.5600,-14.905,-5.830,-15.546,9.076,0.6008
3.5650,-14.889,-5.740,-15.581,9.149,0.6024
3.5700,-14.871,-5.604,-15.161,9.267,0.6040
3.5750,-14.851,-5.471,-13.465,9.381,0.6055
3.5800,-14.831,-5.391,-13.412,9.440,0.6069
3.5850,-14.809,-5.407,-13.335,9.402,0.6083
3.5900,-14.786,-5.533,-13.331,9.253,0.6097
3.5950,-14.761,-5.757,-13.283,9.004,0.6111
3.6000,-14.735,-6.037,-13.389,8.698,0.6125
3.6050,-14.708,-6.272,-13.175,8.436,0.6139
3.6100,-14.680,-6.453,-14.323,8.227,0.6153
3.6150,-14.650,-6.556,-14.487,8.094,0.6168
3.6200,-14.619,-6.556,-14.286,8.063,0.6182
3.6250,-14.587,-6.444,-13.942,8.143,0.6196
3.6300,-14.553,-6.308,-13.953,8.245,0.6210
3.6350,-14.518,-6.235,-13.905,8.283,0.6224
3.6400,-14.482,-6.252,-15.577,8.230,0.6237
3.6450,-14.444,-6.245,-15.264,8.199,0.6251
3.6500,-14.405,-6.164,-15.227,8.241,0.6264
3.6550,-14.365,-6.107,-15.169,8.258,0.6276
3.6600,-14.324,-6.030,-15.115,8.294,0.6287
3.6650,-14.281,-5.974,-15.058,8.308,0.6298
3.6700,-14.237,-5.947,-15.006,8.290,0.6307
3.6750,-14.192,-5.921,-12.482,8.271,0.6315
3.6800,-14.146,-5.943,-12.458,8.203,0.6322
3.6850,-14.098,-6.029,-12.491,8.069,0.6329
3.6900,-14.049,-6.153,-12.561,7.896,0.6335
3.6950,-13.999,-6.267,-12.671,7.732,0.6340
3.7000,-13.948,-6.358,-12.733,7.589,0.6345
3.7050,-13.895,-6.451,-11.196,7.444,0.6351
3.7100,-13.841,-6.633,-11.194,7.209,0.6356
3.7150,-13.786,-6.889,-11.304,6.897,0.6361
3.7200,-13.730,-7.170,-11.448,6.560,0.6367
3.7250,-13.672,-7.419,-11.666,6.253,0.6374
3.7300,-13.613,-7.601,-11.750,6.012,0.6381
3.7350,-13.553,-7.749,-11.909,5.805,0.6389
3.7400,-13.492,-7.875,-15.046,5.617,0.6398
3.7450,-13.430,-7.912,-15.118,5.518,0.6407
3.7500,-13.366,-7.907,-15.182,5.459,0.6417
3.7550,-13.301,-7.810,-15.173,5.491,0.6426
3.7600,-13.235,-7.717,-15.059,5.519,0.6435
3.7650,-13.168,-7.626,-14.820,5.542,0.6444
3.7700,-13.100,-7.515,-13.124,5.585,0.6452
3.7750,-13.030,-7.393,-13.039,5.637,0.6460
3.7800,-12.960,-7.321,-12.942,5.638,0.6467
3.7850,-12.888,-7.294,-12.912,5.594,0.6473
3.7900,-12.815,-7.277,-12.885,5.538,0.6480
3.7950,-12.741,-7.295,-12.832,5.446,0.6486
3.8000,-12.666,-7.395,-12.792,5.270,0.6492
3.8050,-12.590,-7.538,-12.850,5.052,0.6498
3.8100,-12.512,-7.636,-12.877,4.876,0.6503
3.8150,-12.434,-7.632,-12.870,4.802,0.6509
3.8200,-12.354,-7.520,-12.923,4.834,0.6515
3.8250,-12.273,-7.343,-12.819,4.931,0.6521
3.8300,-12.191,-7.304,-12.508,4.887,0.6526
3.8350,-12.108,-7.315,-13.839,4.794,0.6532
3.8400,-12.024,-7.321,-13.645,4.704,0.6537
3.8450,-11.939,-7.279,-13.136,4.660,0.6542
3.8500,-11.853,-7.219,-12.896,4.634,0.6547
3.8550,-11.766,-7.109,-12.407,4.657,0.6551
3.8600,-11.678,-6.938,-12.355,4.739,0.6554
3.8650,-11.589,-6.747,-12.309,4.842,0.6556
3.8700,-11.498,-6.589,-12.159,4.909,0.6557
3.8750,-11.407,-6.539,-12.096,4.868,0.6558
3.8800,-11.315,-6.549,-12.086,4.765,0.6557
3.8850,-11.221,-6.577,-12.073,4.644,0.6556
3.8900,-11.127,-6.609,-12.126,4.518,0.6553
3.8950,-11.032,-6.530,-12.178,4.501,0.6550
3.9000,-10.935,-6.358,-9.571,4.577,0.6546
3.9050,-10.838,-6.162,-9.499,4.676,0.6541
3.9100,-10.740,-5.984,-9.362,4.756,0.6535
3.9150,-10.641,-5.870,-9.250,4.770,0.6530
3.9200,-10.541,-5.824,-9.156,4.717,0.6524
3.9250,-10.439,-5.830,-8.814,4.609,0.6519
3.9300,-10.337,-5.927,-8.521,4.411,0.6514
3.9350,-10.235,-6.126,-11.505,4.109,0.6509
3.9400,-10.131,-6.275,-11.483,3.855,0.6505
3.9450,-10.026,-6.347,-11.502,3.679,0.6500
3.9500,-9.920,-6.339,-11.378,3.581,0.6495
3.9550,-9.814,-6.205,-11.276,3.609,0.6490
3.9600,-9.707,-6.026,-11.196,3.681,0.6483
3.9650,-9.598,-5.854,-9.018,3.745,0.6475
3.9700,-9.489,-5.754,-8.927,3.736,0.6467
3.9750,-9.379,-5.745,-8.868,3.634,0.6458
3.9800,-9.269,-5.815,-8.843,3.454,0.6448
3.9850,-9.157,-5.928,-8.855,3.229,0.6438
3.9900,-9.045,-6.062,-8.925,2.983,0.6428
3.9950,-8.931,-6.171,-8.978,2.760,0.6418
4.0000,-8.817,-6.247,-9.242,2.571,0.6408
4.0050,-8.703,-6.240,-9.270,2.463,0.6398
4.0100,-8.587,-6.222,-9.229,2.365,0.6388
4.0150,-8.471,-6.217,-8.887,2.254,0.6377
4.0200,-8.354,-6.203,-8.567,2.151,0.6367
4.0250,-8.236,-6.197,-8.503,2.039,0.6357
4.0300,-8.117,-6.177,-6.702,1.941,0.6346
4.0350,-7.998,-6.281,-6.693,1.717,0.6335
4.0400,-7.878,-6.451,-6.753,1.427,0.6325
4.0450,-7.758,-6.642,-6.912,1.115,0.6314
4.0500,-7.636,-6.769,-7.083,0.867,0.6304
4.0550,-7.514,-6.862,-7.193,0.652,0.6295
4.0600,-7.391,-6.984,-7.305,0.407,0.6286
4.0650,-7.268,-7.106,-8.604,0.162,0.6277
4.0700,-7.144,-7.201,-8.720,-0.057,0.6269
4.0750,-7.019,-7.226,-8.744,-0.207,0.6262
4.0800,-6.894,-7.306,-8.738,-0.412,0.6255
4.0850,-6.768,-7.389,-8.714,-0.620,0.6247
4.0900,-6.642,-7.325,-8.673,-0.683,0.6240
4.0950,-6.515,-7.084,-8.241,-0.569,0.6233
4.1000,-6.387,-6.845,-8.107,-0.458,0.6225
4.1050,-6.259,-6.664,-7.926,-0.405,0.6217
4.1100,-6.130,-6.570,-7.686,-0.440,0.6209
4.1150,-6.001,-6.575,-7.119,-0.574,0.6201
4.1200,-5.871,-6.626,-6.815,-0.755,0.6193
4.1250,-5.741,-6.674,-6.759,-0.933,0.6185
4.1300,-5.610,-6.652,-6.100,-1.042,0.6177
4.1350,-5.478,-6.578,-6.048,-1.100,0.6168
4.1400,-5.347,-6.462,-5.809,-1.115,0.6160
4.1450,-5.214,-6.377,-5.607,-1.163,0.6151
4.1500,-5.081,-6.294,-5.579,-1.213,0.6143
4.1550,-4.948,-6.126,-5.541,-1.178,0.6136
4.1600,-4.815,-5.968,-5.737,-1.153,0.6129
4.1650,-4.680,-5.841,-5.555,-1.161,0.6122
4.1700,-4.546,-5.755,-5.428,-1.209,0.6116
4.1750,-4.411,-5.698,-5.412,-1.287,0.6110
4.1800,-4.276,-5.556,-5.372,-1.281,0.6104
4.1850,-4.140,-5.443,-5.274,-1.303,0.6098
4.1900,-4.004,-5.461,-5.226,-1.457,0.6093
4.1950,-3.867,-5.523,-5.000,-1.655,0.6088
4.2000,-3.731,-5.596,-4.969,-1.866,0.6083
4.2050,-3.594,-5.698,-4.984,-2.105,0.6078
4.2100,-3.456,-5.769,-5.029,-2.313,0.6073
4.2150,-3.318,-5.746,-5.056,-2.427,0.6069
4.2200,-3.180,-5.566,-4.975,-2.386,0.6066
4.2250,-3.042,-5.286,-5.441,-2.244,0.6062
4.2300,-2.903,-4.967,-5.205,-2.064,0.6059
4.2350,-2.765,-4.665,-4.916,-1.900,0.6056
4.2400,-2.626,-4.479,-4.628,-1.854,0.6052
4.2450,-2.486,-4.349,-4.340,-1.863,0.6049
4.2500,-2.347,-4.249,-3.913,-1.902,0.6045
4.2550,-2.207,-4.247,-3.723,-2.040,0.6041
4.2600,-2.067,-4.224,-2.160,-2.157,0.6036
4.2650,-1.927,-4.138,-1.938,-2.211,0.6031
4.2700,-1.787,-4.056,-1.814,-2.270,0.6026
4.2750,-1.646,-3.990,-1.589,-2.344,0.6021
4.2800,-1.506,-3.916,-1.477,-2.410,0.6017
4.2850,-1.365,-3.889,-1.388,-2.525,0.6013
4.2900,-1.224,-3.934,-1.691,-2.711,0.6010
4.2950,-1.083,-4.053,-1.665,-2.970,0.6007
4.3000,-0.942,-4.168,-1.741,-3.226,0.6005
4.3050,-0.801,-4.186,-1.814,-3.385,0.6004
4.3100,-0.660,-4.150,-1.856,-3.490,0.6003
4.3150,-0.518,-4.052,-1.836,-3.534,0.6002
4.3200,-0.377,-3.935,-1.698,-3.558,0.6002
4.3250,-0.236,-3.891,-2.595,-3.655,0.6003
4.3300,-0.094,-3.757,-2.539,-3.663,0.6004
4.3350,0.047,-3.470,-2.179,-3.517,0.6005
4.3400,0.188,-3.120,-1.779,-3.308,0.6006
4.3450,0.330,-2.835,-1.521,-3.165,0.6007
4.3500,0.471,-2.647,-1.287,-3.118,0.6007
4.3550,0.612,-2.528,-0.594,-3.140,0.6007
4.3600,0.754,-2.497,-0.480,-3.251,0.6007
4.3650,0.895,-2.474,-0.416,-3.369,0.6005
4.3700,1.036,-2.431,-0.341,-3.467,0.6004
4.3750,1.177,-2.388,-0.327,-3.565,0.6002
4.3800,1.318,-2.285,-0.350,-3.603,0.6000
4.3850,1.459,-2.122,-0.295,-3.581,0.5997
4.3900,1.599,-1.965,-0.127,-3.564,0.5994
4.3950,1.740,-1.805,0.029,-3.545,0.5991
4.4000,1.880,-1.709,0.159,-3.589,0.5988
4.4050,2.020,-1.601,0.256,-3.621,0.5985
4.4100,2.160,-1.434,0.408,-3.595,0.5981
4.4150,2.300,-1.227,0.586,-3.528,0.5977
4.4200,2.440,-1.020,0.674,-3.460,0.5973
4.4250,2.579,-0.891,0.833,-3.471,0.5969
4.4300,2.718,-0.844,0.896,-3.563,0.5965
4.4350,2.857,-0.746,0.937,-3.603,0.5961
4.4400,2.996,-0.626,1.040,-3.622,0.5957
4.4450,3.134,-0.512,1.181,-3.647,0.5952
4.4500,3.272,-0.401,1.401,-3.674,0.5948
4.4550,3.410,-0.247,1.581,-3.658,0.5943
4.4600,3.548,-0.117,1.783,-3.664,0.5938
4.4650,3.685,-0.019,1.949,-3.704,0.5933
4.4700,3.822,0.037,2.040,-3.785,0.5928
4.4750,3.958,0.082,2.138,-3.876,0.5923
4.4800,4.095,0.092,2.277,-4.002,0.5917
4.4850,4.230,0.005,2.422,-4.225,0.5912
4.4900,4.366,-0.088,2.453,-4.453,0.5907
4.4950,4.501,-0.145,2.431,-4.646,0.5901
4.5000,4.636,-0.116,2.441,-4.751,0.5896
4.5050,4.770,0.030,2.533,-4.739,0.5890
4.5100,4.904,0.155,2.763,-4.749,0.5885
4.5150,5.037,0.235,2.968,-4.802,0.5880
4.5200,5.170,0.301,3.008,-4.869,0.5875
4.5250,5.303,0.324,3.153,-4.979,0.5870
4.5300,5.435,0.325,3.245,-5.109,0.5865
4.5350,5.566,0.362,3.293,-5.204,0.5860
4.5400,5.697,0.445,3.308,-5.252,0.5855
4.5450,5.828,0.624,3.382,-5.203,0.5850
4.5500,5.958,0.816,3.546,-5.142,0.5845
4.5550,6.087,1.011,3.628,-5.076,0.5840
4.5600,6.216,1.261,3.793,-4.955,0.5835
4.5650,6.344,1.465,3.944,-4.879,0.5830
4.5700,6.472,1.631,4.092,-4.842,0.5825
4.5750,6.600,1.812,4.245,-4.787,0.5820
4.5800,6.726,1.968,4.370,-4.758,0.5815
4.5850,6.852,2.123,4.513,-4.729,0.5811
4.5900,6.978,2.252,4.687,-4.726,0.5807
4.5950,7.103,2.306,4.866,-4.797,0.5804
4.6000,7.227,2.285,4.965,-4.942,0.5800
4.6050,7.350,2.299,5.017,-5.051,0.5798
4.6100,7.473,2.366,5.089,-5.108,0.5796
4.6150,7.596,2.417,5.188,-5.179,0.5794
4.6200,7.717,2.468,5.318,-5.249,0.5792
4.6250,7.838,2.584,5.426,-5.254,0.5791
4.6300,7.958,2.786,5.572,-5.173,0.5790
4.6350,8.078,3.000,5.803,-5.077,0.5789
4.6400,8.197,3.153,6.018,-5.044,0.5787
4.6450,8.315,3.284,6.208,-5.030,0.5785
4.6500,8.432,3.417,6.299,-5.014,0.5783
4.6550,8.548,3.531,6.507,-5.017,0.5781
4.6600,8.664,3.586,6.604,-5.078,0.5778
4.6650,8.779,3.650,6.682,-5.130,0.5775
4.6700,8.894,3.767,6.763,-5.127,0.5772
4.6750,9.007,3.914,6.905,-5.093,0.5770
4.6800,9.120,4.018,7.185,-5.102,0.5767
4.6850,9.231,4.048,7.356,-5.183,0.5764
4.6900,9.343,4.099,7.429,-5.243,0.5761
4.6950,9.453,4.297,7.499,-5.156,0.5758
4.7000,9.562,4.560,7.615,-5.002,0.5754
4.7050,9.671,4.815,7.751,-4.856,0.5748
4.7100,9.778,5.061,7.911,-4.717,0.5742
4.7150,9.885,5.268,8.064,-4.617,0.5735
4.7200,9.991,5.408,8.218,-4.583,0.5728
4.7250,10.096,5.508,8.368,-4.588,0.5719
4.7300,10.200,5.576,8.501,-4.624,0.5711
4.7350,10.303,5.616,8.545,-4.687,0.5703
4.7400,10.406,5.652,8.675,-4.754,0.5694
4.7450,10.507,5.679,8.832,-4.828,0.5687
4.7500,10.607,5.690,8.917,-4.917,0.5679
4.7550,10.707,5.696,8.872,-5.011,0.5672
4.7600,10.805,5.805,8.962,-5.001,0.5665
4.7650,10.903,5.882,8.962,-5.021,0.5658
4.7700,11.000,6.011,8.975,-4.989,0.5651
4.7750,11.095,6.134,9.072,-4.961,0.5644
4.7800,11.190,6.176,9.038,-5.014,0.5637
4.7850,11.284,6.252,8.896,-5.031,0.5630
4.7900,11.376,6.389,8.979,-4.988,0.5624
4.7950,11.468,6.539,8.994,-4.929,0.5617
4.8000,11.559,6.705,9.102,-4.854,0.5611
4.8050,11.648,6.837,9.271,-4.812,0.5605
4.8100,11.737,6.902,9.434,-4.835,0.5600
4.8150,11.824,6.963,9.573,-4.861,0.5595
4.8200,11.911,7.061,9.677,-4.850,0.5590
4.8250,11.996,7.189,9.785,-4.807,0.5586
4.8300,12.081,7.360,9.787,-4.720,0.5582
4.8350,12.164,7.639,9.878,-4.524,0.5578
4.8400,12.246,7.909,10.117,-4.337,0.5575
4.8450,12.327,8.154,10.180,-4.173,0.5572
4.8500,12.407,8.385,10.362,-4.022,0.5569
4.8550,12.486,8.601,10.627,-3.885,0.5567
4.8600,12.564,8.696,10.852,-3.868,0.5565
4.8650,12.641,8.681,10.948,-3.960,0.5564
4.8700,12.716,8.611,11.119,-4.105,0.5563
4.8750,12.791,8.413,12.487,-4.378,0.5563
4.8800,12.864,8.210,12.440,-4.654,0.5563
4.8850,12.936,8.190,12.413,-4.746,0.5564
4.8900,13.007,8.276,12.281,-4.731,0.5563
4.8950,13.077,8.398,12.320,-4.679,0.5562
4.9000,13.146,8.538,12.349,-4.608,0.5561
4.9050,13.213,8.699,12.438,-4.514,0.5558
4.9100,13.279,8.808,11.809,-4.472,0.5554
4.9150,13.345,8.908,11.923,-4.437,0.5549
4.9200,13.409,8.987,12.017,-4.422,0.5544
4.9250,13.471,9.091,12.116,-4.380,0.5538
4.9300,13.533,9.168,12.220,-4.365,0.5532
4.9350,13.593,9.211,12.308,-4.383,0.5525
4.9400,13.653,9.286,11.891,-4.367,0.5517
4.9450,13.711,9.415,11.960,-4.296,0.5510
4.9500,13.767,9.615,11.918,-4.152,0.5502
4.9550,13.823,9.861,11.990,-3.962,0.5495
4.9600,13.877,10.157,12.169,-3.720,0.5488
4.9650,13.930,10.448,12.451,-3.482,0.5481
4.9700,13.982,10.657,12.827,-3.325,0.5475
4.9750,14.033,10.761,13.514,-3.272,0.5469
4.9800,14.082,10.884,13.614,-3.199,0.5464
4.9850,14.130,11.080,13.730,-3.050,0.5459
4.9900,14.177,11.236,13.812,-2.941,0.5455
4.9950,14.223,11.356,13.870,-2.866,0.5451
5.0000,14.267,11.408,13.946,-2.859,0.5448
5.0050,14.310,11.332,14.673,-2.978,0.5445
5.0100,14.352,11.132,14.695,-3.220,0.5443
5.0150,14.392,10.914,14.574,-3.478,0.5441
5.0200,14.431,10.875,14.490,-3.557,0.5439
5.0250,14.469,10.938,14.481,-3.531,0.5436
5.0300,14.506,10.919,14.513,-3.587,0.5434
5.0350,14.541,10.838,14.547,-3.703,0.5432
5.0400,14.576,10.705,13.900,-3.871,0.5429
5.0450,14.608,10.508,13.912,-4.100,0.5426
5.0500,14.640,10.241,13.798,-4.399,0.5422
5.0550,14.670,9.994,13.606,-4.676,0.5419
5.0600,14.699,9.849,13.416,-4.850,0.5416
5.0650,14.726,9.810,13.296,-4.917,0.5413
5.0700,14.753,9.832,13.734,-4.921,0.5411
5.0750,14.778,9.870,13.600,-4.908,0.5409
5.0800,14.801,10.027,13.494,-4.775,0.5407
5.0850,14.824,10.202,13.548,-4.621,0.5405
5.0900,14.845,10.330,13.665,-4.515,0.5403
5.0950,14.864,10.406,13.779,-4.458,0.5401
5.1000,14.883,10.472,13.916,-4.411,0.5400
