time,phase,true_roll,true_pitch,true_alt,est_roll,est_pitch,est_alt,thrust,gust
8.720,3,0.048,-0.032,0.5225,0.048,-0.032,0.5225,0.3630,1
8.740,3,0.047,-0.031,0.5223,0.047,-0.031,0.5223,0.3630,1
8.760,3,0.045,-0.030,0.5221,0.045,-0.030,0.5221,0.3630,1
8.780,3,0.044,-0.029,0.5219,0.044,-0.029,0.5219,0.3630,1
8.800,3,0.043,-0.029,0.5217,0.043,-0.029,0.5217,0.3630,1
8.820,3,0.042,-0.028,0.5215,0.042,-0.028,0.5215,0.3630,1
8.840,3,0.040,-0.027,0.5213,0.040,-0.027,0.5213,0.3630,1
8.860,3,0.039,-0.026,0.5211,0.039,-0.026,0.5211,0.3630,1
8.880,3,0.038,-0.025,0.5209,0.038,-0.025,0.5209,0.3630,1
8.900,3,0.036,-0.024,0.5207,0.036,-0.024,0.5207,0.3630,1
8.920,3,0.035,-0.023,0.5205,0.035,-0.023,0.5205,0.3630,1
8.940,3,0.034,-0.022,0.5203,0.034,-0.022,0.5203,0.3630,1
8.960,3,0.033,-0.021,0.5202,0.033,-0.021,0.5202,0.3630,1
8.980,3,0.031,-0.021,0.5200,0.031,-0.021,0.5200,0.3630,1
9.000,3,0.030,-0.020,0.5198,0.030,-0.020,0.5198,0.3630,1
9.020,3,0.029,-0.019,0.5196,0.029,-0.019,0.5196,0.3630,1
9.040,3,0.028,-0.018,0.5194,0.028,-0.018,0.5194,0.3630,1
9.060,3,0.027,-0.018,0.5192,0.027,-0.018,0.5192,0.3630,1
9.080,3,0.026,-0.017,0.5191,0.026,-0.017,0.5191,0.3630,1
9.100,3,0.025,-0.016,0.5189,0.025,-0.016,0.5189,0.3630,1
9.120,3,0.024,-0.016,0.5187,0.024,-0.016,0.5187,0.3630,1
9.140,3,0.023,-0.015,0.5185,0.023,-0.015,0.5185,0.3630,1
9.160,3,0.022,-0.014,0.5184,0.022,-0.014,0.5184,0.3630,1
9.180,3,0.021,-0.014,0.5182,0.021,-0.014,0.5182,0.3630,1
9.200,3,0.020,-0.013,0.5180,0.020,-0.013,0.5180,0.3630,1
9.220,3,0.020,-0.012,0.5179,0.020,-0.012,0.5179,0.3630,1
9.240,3,0.019,-0.012,0.5177,0.019,-0.012,0.5177,0.3630,1
9.260,3,0.018,-0.011,0.5175,0.018,-0.011,0.5175,0.3630,1
9.280,3,0.017,-0.011,0.5174,0.017,-0.011,0.5174,0.3630,1
9.300,3,0.017,-0.010,0.5172,0.017,-0.010,0.5172,0.3630,1
9.320,3,0.016,-0.010,0.5170,0.016,-0.010,0.5170,0.3630,1
9.340,3,0.015,-0.009,0.5169,0.015,-0.009,0.5169,0.3630,1
9.360,3,0.014,-0.009,0.5167,0.014,-0.009,0.5167,0.3630,1
9.380,3,0.014,-0.008,0.5165,0.014,-0.008,0.5165,0.3630,1
9.400,3,0.013,-0.008,0.5164,0.013,-0.008,0.5164,0.3630,1
9.420,3,0.013,-0.008,0.5162,0.013,-0.008,0.5162,0.3630,1
9.440,3,0.012,-0.007,0.5161,0.012,-0.007,0.5161,0.3630,1
9.460,3,0.011,-0.007,0.5159,0.011,-0.007,0.5159,0.3630,1
9.480,3,0.011,-0.006,0.5158,0.011,-0.006,0.5158,0.3630,1
9.500,3,0.010,-0.006,0.5156,0.010,-0.006,0.5156,0.3630,1
9.520,3,0.010,-0.006,0.5155,0.010,-0.006,0.5155,0.3630,1
9.540,3,0.009,-0.005,0.5153,0.009,-0.005,0.5153,0.3630,1
9.560,3,0.009,-0.005,0.5152,0.009,-0.005,0.5152,0.3630,1
9.580,3,0.008,-0.005,0.5150,0.008,-0.005,0.5150,0.3630,1
9.600,3,0.008,-0.004,0.5149,0.008,-0.004,0.5149,0.3630,1
9.620,3,0.007,-0.004,0.5147,0.007,-0.004,0.5147,0.3630,1
9.640,3,0.007,-0.004,0.5146,0.007,-0.004,0.5146,0.3630,1
9.660,3,0.007,-0.003,0.5144,0.007,-0.003,0.5144,0.3630,1
9.680,3,0.006,-0.003,0.5143,0.006,-0.003,0.5143,0.3630,1
9.700,3,0.006,-0.003,0.5142,0.006,-0.003,0.5142,0.3630,1
9.720,3,0.005,-0.003,0.5140,0.005,-0.003,0.5140,0.3630,1
9.740,3,0.005,-0.002,0.5139,0.005,-0.002,0.5139,0.3630,1
9.760,3,0.005,-0.002,0.5137,0.005,-0.002,0.5137,0.3630,1
9.780,3,0.004,-0.002,0.5136,0.004,-0.002,0.5136,0.3630,1
9.800,3,0.004,-0.002,0.5135,0.004,-0.002,0.5135,0.3630,1
9.820,3,0.004,-0.001,0.5133,0.004,-0.001,0.5133,0.3630,1
9.840,3,0.003,-0.001,0.5132,0.003,-0.001,0.5132,0.3630,1
9.860,3,0.003,-0.001,0.5131,0.003,-0.001,0.5131,0.3630,1
9.880,3,0.003,-0.001,0.5130,0.003,-0.001,0.5130,0.3630,1
9.900,3,0.002,-0.001,0.5128,0.002,-0.001,0.5128,0.3630,1
9.920,3,0.002,-0.000,0.5127,0.002,-0.000,0.5127,0.3630,1
9.940,3,0.002,-0.000,0.5126,0.002,-0.000,0.5126,0.3630,1
9.960,3,0.002,-0.000,0.5124,0.002,-0.000,0.5124,0.3630,1
9.980,3,0.001,0.000,0.5123,0.001,0.000,0.5123,0.3630,1
10.000,3,0.001,0.000,0.5122,0.001,0.000,0.5122,0.3630,0
10.020,3,-0.020,0.016,0.5121,-0.020,0.016,0.5121,0.3630,0
10.040,3,-0.033,0.023,0.5120,-0.033,0.023,0.5120,0.3630,0
10.060,3,-0.038,0.027,0.5118,-0.038,0.027,0.5118,0.3630,0
10.080,3,-0.042,0.029,0.5117,-0.042,0.029,0.5117,0.3630,0
10.100,3,-0.045,0.031,0.5116,-0.045,0.031,0.5116,0.3630,0
10.120,3,-0.046,0.032,0.5115,-0.046,0.032,0.5115,0.3630,0
10.140,3,-0.047,0.033,0.5114,-0.047,0.033,0.5114,0.3630,0
10.160,3,-0.047,0.033,0.5113,-0.047,0.033,0.5113,0.3630,0
10.180,3,-0.047,0.033,0.5111,-0.047,0.033,0.5111,0.3630,0
10.200,3,-0.046,0.033,0.5110,-0.046,0.033,0.5110,0.3630,0
10.220,3,-0.046,0.032,0.5109,-0.046,0.032,0.5109,0.3630,0
10.240,3,-0.045,0.032,0.5108,-0.045,0.032,0.5108,0.3630,0
10.260,3,-0.044,0.031,0.5107,-0.044,0.031,0.5107,0.3630,0
10.280,3,-0.043,0.030,0.5106,-0.043,0.030,0.5106,0.3630,0
10.300,3,-0.042,0.030,0.5105,-0.042,0.030,0.5105,0.3630,0
10.320,3,-0.041,0.029,0.5104,-0.041,0.029,0.5104,0.3630,0
10.340,3,-0.039,0.028,0.5103,-0.039,0.028,0.5103,0.3630,0
10.360,3,-0.038,0.027,0.5102,-0.038,0.027,0.5102,0.3630,0
10.380,3,-0.037,0.026,0.5101,-0.037,0.026,0.5101,0.3630,0
10.400,3,-0.036,0.026,0.5099,-0.036,0.026,0.5099,0.3630,0
10.420,3,-0.035,0.025,0.5098,-0.035,0.025,0.5098,0.3630,0
10.440,3,-0.034,0.024,0.5097,-0.034,0.024,0.5097,0.3630,0
10.460,3,-0.033,0.023,0.5096,-0.033,0.023,0.5096,0.3630,0
10.480,3,-0.032,0.023,0.5095,-0.032,0.023,0.5095,0.3630,0
10.500,3,-0.031,0.022,0.5094,-0.031,0.022,0.5094,0.3630,1
10.520,3,-0.030,0.083,0.5093,-0.030,0.083,0.5093,0.3635,1
10.540,3,-0.029,0.110,0.5091,-0.029,0.110,0.5091,0.3641,1
10.560,3,-0.028,0.124,0.5089,-0.028,0.124,0.5089,0.3646,1
10.580,3,-0.027,0.134,0.5087,-0.027,0.134,0.5087,0.3650,1
10.600,3,-0.026,0.140,0.5084,-0.026,0.140,0.5084,0.3655,1
10.620,3,-0.025,0.144,0.5080,-0.025,0.144,0.5080,0.3658,1
10.640,3,-0.025,0.145,0.5077,-0.025,0.145,0.5077,0.3662,1
10.660,3,-0.024,0.115,0.5073,-0.024,0.115,0.5073,0.3663,0
10.680,3,-0.023,0.064,0.5070,-0.023,0.064,0.5070,0.3660,0
10.700,3,-0.022,0.044,0.5067,-0.022,0.044,0.5067,0.3658,0
10.720,3,-0.022,0.028,0.5064,-0.022,0.028,0.5064,0.3656,0
10.740,3,-0.021,0.016,0.5062,-0.021,0.016,0.5062,0.3653,0
10.760,3,-0.020,0.007,0.5060,-0.020,0.007,0.5060,0.3651,0
10.780,3,-0.020,0.001,0.5058,-0.020,0.001,0.5058,0.3649,0
10.800,3,-0.019,-0.004,0.5056,-0.019,-0.004,0.5056,0.3648,0
10.820,3,-0.018,-0.007,0.5055,-0.018,-0.007,0.5055,0.3646,0
10.840,3,-0.018,-0.010,0.5054,-0.018,-0.010,0.5054,0.3644,0
10.860,3,-0.017,-0.012,0.5053,-0.017,-0.012,0.5053,0.3643,0
10.880,3,-0.016,-0.013,0.5052,-0.016,-0.013,0.5052,0.3642,0
10.900,3,-0.016,-0.013,0.5052,-0.016,-0.013,0.5052,0.3640,0
10.920,3,-0.015,-0.014,0.5051,-0.015,-0.014,0.5051,0.3639,0
10.940,3,-0.015,-0.014,0.5051,-0.015,-0.014,0.5051,0.3638,0
10.960,3,-0.014,-0.014,0.5050,-0.014,-0.014,0.5050,0.3637,0
10.980,3,-0.014,-0.014,0.5050,-0.014,-0.014,0.5050,0.3636,0
11.000,4,-0.013,-0.014,0.5050,-0.013,-0.014,0.5050,0.3635,0
11.020,4,-0.013,-0.014,0.5050,-0.013,-0.014,0.5050,0.3623,0
11.040,4,-0.012,-0.014,0.5050,-0.012,-0.014,0.5050,0.3610,0
11.060,4,-0.012,-0.013,0.5050,-0.012,-0.013,0.5050,0.3599,0
11.080,4,-0.012,-0.013,0.5050,-0.012,-0.013,0.5050,0.3588,0
11.100,4,-0.011,-0.013,0.5049,-0.011,-0.013,0.5049,0.3579,0
11.120,4,-0.011,-0.013,0.5048,-0.011,-0.013,0.5048,0.3570,0
11.140,4,-0.010,-0.012,0.5047,-0.010,-0.012,0.5047,0.3563,0
11.160,4,-0.010,-0.012,0.5044,-0.010,-0.012,0.5044,0.3556,0
11.180,4,-0.010,-0.012,0.5041,-0.010,-0.012,0.5041,0.3549,0
11.200,4,-0.009,-0.011,0.5038,-0.009,-0.011,0.5038,0.3544,0
11.220,4,-0.009,-0.011,0.5033,-0.009,-0.011,0.5033,0.3539,0
11.240,4,-0.009,-0.011,0.5028,-0.009,-0.011,0.5028,0.3535,0
11.260,4,-0.008,-0.010,0.5021,-0.008,-0.010,0.5021,0.3531,0
11.280,4,-0.008,-0.010,0.5014,-0.008,-0.010,0.5014,0.3528,0
11.300,4,-0.008,-0.010,0.5006,-0.008,-0.010,0.5006,0.3525,0
11.320,4,-0.007,-0.010,0.4996,-0.007,-0.010,0.4996,0.3523,0
11.340,4,-0.007,-0.009,0.4986,-0.007,-0.009,0.4986,0.3521,0
11.360,4,-0.007,-0.009,0.4974,-0.007,-0.009,0.4974,0.3520,0
11.380,4,-0.007,-0.009,0.4962,-0.007,-0.009,0.4962,0.3519,0
11.400,4,-0.006,-0.009,0.4948,-0.006,-0.009,0.4948,0.3518,0
11.420,4,-0.006,-0.008,0.4933,-0.006,-0.008,0.4933,0.3517,0
11.440,4,-0.006,-0.008,0.4917,-0.006,-0.008,0.4917,0.3517,0
11.460,4,-0.006,-0.008,0.4900,-0.006,-0.008,0.4900,0.3517,0
11.480,4,-0.005,-0.008,0.4882,-0.005,-0.008,0.4882,0.3517,0
11.500,4,-0.005,-0.007,0.4862,-0.005,-0.007,0.4862,0.3517,0
11.520,4,-0.005,-0.007,0.4842,-0.005,-0.007,0.4842,0.3518,0
11.540,4,-0.005,-0.007,0.4820,-0.005,-0.007,0.4820,0.3519,0
11.560,4,-0.004,-0.007,0.4798,-0.004,-0.007,0.4798,0.3519,0
11.580,4,-0.004,-0.007,0.4774,-0.004,-0.007,0.4774,0.3520,0
11.600,4,-0.004,-0.006,0.4749,-0.004,-0.006,0.4749,0.3521,0
11.620,4,-0.004,-0.006,0.4723,-0.004,-0.006,0.4723,0.3523,0
11.640,4,-0.004,-0.006,0.4696,-0.004,-0.006,0.4696,0.3524,0
11.660,4,-0.003,-0.006,0.4668,-0.003,-0.006,0.4668,0.3525,0
11.680,4,-0.003,-0.006,0.4639,-0.003,-0.006,0.4639,0.3527,0
11.700,4,-0.003,-0.006,0.4610,-0.003,-0.006,0.4610,0.3528,0
11.720,4,-0.003,-0.006,0.4579,-0.003,-0.006,0.4579,0.3530,0
11.740,4,-0.003,-0.005,0.4547,-0.003,-0.005,0.4547,0.3531,0
11.760,4,-0.003,-0.005,0.4514,-0.003,-0.005,0.4514,0.3533,0
11.780,4,-0.003,-0.005,0.4481,-0.003,-0.005,0.4481,0.3534,0
11.800,4,-0.002,-0.005,0.4447,-0.002,-0.005,0.4447,0.3536,0
11.820,4,-0.002,-0.005,0.4411,-0.002,-0.005,0.4411,0.3537,0
11.840,4,-0.002,-0.005,0.4375,-0.002,-0.005,0.4375,0.3539,0
11.860,4,-0.002,-0.005,0.4338,-0.002,-0.005,0.4338,0.3541,0
11.880,4,-0.002,-0.004,0.4301,-0.002,-0.004,0.4301,0.3542,0
11.900,4,-0.002,-0.004,0.4262,-0.002,-0.004,0.4262,0.3544,0
11.920,4,-0.002,-0.004,0.4223,-0.002,-0.004,0.4223,0.3545,0
11.940,4,-0.002,-0.004,0.4183,-0.002,-0.004,0.4183,0.3547,0
11.960,4,-0.001,-0.004,0.4143,-0.001,-0.004,0.4143,0.3549,0
11.980,4,-0.001,-0.004,0.4101,-0.001,-0.004,0.4101,0.3550,0
12.000,4,-0.001,-0.004,0.4060,-0.001,-0.004,0.4060,0.3552,0
12.020,4,-0.001,-0.004,0.4017,-0.001,-0.004,0.4017,0.3553,0
12.040,4,-0.001,-0.004,0.3974,-0.001,-0.004,0.3974,0.3555,0
12.060,4,-0.001,-0.003,0.3930,-0.001,-0.003,0.3930,0.3556,0
12.080,4,-0.001,-0.003,0.3886,-0.001,-0.003,0.3886,0.3558,0
12.100,4,-0.001,-0.003,0.3841,-0.001,-0.003,0.3841,0.3559,0
12.120,4,-0.001,-0.003,0.3796,-0.001,-0.003,0.3796,0.3560,0
12.140,4,-0.001,-0.003,0.3750,-0.001,-0.003,0.3750,0.3562,0
12.160,4,-0.000,-0.003,0.3703,-0.000,-0.003,0.3703,0.3563,0
12.180,4,-0.000,-0.003,0.3656,-0.000,-0.003,0.3656,0.3564,0
12.200,4,-0.000,-0.003,0.3609,-0.000,-0.003,0.3609,0.3566,0
12.220,4,-0.000,-0.003,0.3561,-0.000,-0.003,0.3561,0.3567,0
12.240,4,-0.000,-0.003,0.3513,-0.000,-0.003,0.3513,0.3568,0
12.260,4,-0.000,-0.003,0.3464,-0.000,-0.003,0.3464,0.3569,0
12.280,4,-0.000,-0.003,0.3415,-0.000,-0.003,0.3415,0.3570,0
12.300,4,0.000,-0.003,0.3366,0.000,-0.003,0.3366,0.3571,0
12.320,4,0.000,-0.002,0.3316,0.000,-0.002,0.3316,0.3572,0
12.340,4,0.000,-0.002,0.3266,0.000,-0.002,0.3266,0.3573,0
12.360,4,0.000,-0.002,0.3215,0.000,-0.002,0.3215,0.3575,0
12.380,4,0.000,-0.002,0.3164,0.000,-0.002,0.3164,0.3575,0
12.400,4,0.000,-0.002,0.3113,0.000,-0.002,0.3113,0.3576,0
12.420,4,0.000,-0.002,0.3062,0.000,-0.002,0.3062,0.3577,0
12.440,4,0.000,-0.002,0.3010,0.000,-0.002,0.3010,0.3578,0
12.460,4,0.000,-0.002,0.2958,0.000,-0.002,0.2958,0.3579,0
12.480,4,0.001,-0.002,0.2905,0.001,-0.002,0.2905,0.3580,0
12.500,4,0.001,-0.002,0.2853,0.001,-0.002,0.2853,0.3581,0
12.520,4,0.001,-0.002,0.2800,0.001,-0.002,0.2800,0.3582,0
12.540,4,0.001,-0.002,0.2747,0.001,-0.002,0.2747,0.3582,0
12.560,4,0.001,-0.002,0.2693,0.001,-0.002,0.2693,0.3583,0
12.580,4,0.001,-0.002,0.2640,0.001,-0.002,0.2640,0.3584,0
12.600,4,0.001,-0.002,0.2586,0.001,-0.002,0.2586,0.3585,0
12.620,4,0.001,-0.002,0.2532,0.001,-0.002,0.2532,0.3585,0
12.640,4,0.001,-0.002,0.2478,0.001,-0.002,0.2478,0.3586,0
12.660,4,0.001,-0.002,0.2423,0.001,-0.002,0.2423,0.3586,0
12.680,4,0.001,-0.002,0.2369,0.001,-0.002,0.2369,0.3587,0
12.700,4,0.001,-0.001,0.2314,0.001,-0.001,0.2314,0.3588,0
12.720,4,0.001,-0.001,0.2259,0.001,-0.001,0.2259,0.3588,0
12.740,4,0.001,-0.001,0.2204,0.001,-0.001,0.2204,0.3589,0
12.760,4,0.001,-0.001,0.2149,0.001,-0.001,0.2149,0.3589,0
12.780,4,0.001,-0.001,0.2094,0.001,-0.001,0.2094,0.3590,0
12.800,4,0.001,-0.001,0.2038,0.001,-0.001,0.2038,0.3590,0
12.820,4,0.001,-0.001,0.1982,0.001,-0.001,0.1982,0.3591,0
12.840,4,0.001,-0.001,0.1927,0.001,-0.001,0.1927,0.3591,0
12.860,4,0.001,-0.001,0.1871,0.001,-0.001,0.1871,0.3592,0
12.880,4,0.001,-0.001,0.1815,0.001,-0.001,0.1815,0.3592,0
12.900,4,0.001,-0.001,0.1759,0.001,-0.001,0.1759,0.3592,0
12.920,4,0.001,-0.001,0.1703,0.001,-0.001,0.1703,0.3593,0
12.940,4,0.001,-0.001,0.1646,0.001,-0.001,0.1646,0.3593,0
12.960,4,0.001,-0.001,0.1590,0.001,-0.001,0.1590,0.3594,0
12.980,4,0.001,-0.001,0.1533,0.001,-0.001,0.1533,0.3594,0
13.000,4,0.001,-0.001,0.1477,0.001,-0.001,0.1477,0.3594,0
13.020,4,0.001,-0.001,0.1420,0.001,-0.001,0.1420,0.3607,0
13.040,4,0.001,-0.001,0.1363,0.001,-0.001,0.1363,0.3619,0
13.060,4,0.001,-0.001,0.1307,0.001,-0.001,0.1307,0.3630,0
13.080,4,0.001,-0.001,0.1250,0.001,-0.001,0.1250,0.3640,0
13.100,4,0.001,-0.001,0.1194,0.001,-0.001,0.1194,0.3649,0
13.120,4,0.001,-0.001,0.1139,0.001,-0.001,0.1139,0.3657,0
13.140,4,0.001,-0.001,0.1083,0.001,-0.001,0.1083,0.3665,0
13.160,4,0.001,-0.001,0.1029,0.001,-0.001,0.1029,0.3672,0
13.180,4,0.001,-0.001,0.0975,0.001,-0.001,0.0975,0.3678,0
13.200,4,0.001,-0.001,0.0922,0.001,-0.001,0.0922,0.3683,0
13.220,4,0.001,-0.001,0.0869,0.001,-0.001,0.0869,0.3688,0
13.240,4,0.001,-0.001,0.0817,0.001,-0.001,0.0817,0.3692,0
13.260,4,0.001,-0.001,0.0767,0.001,-0.001,0.0767,0.3696,0
13.280,4,0.001,-0.001,0.0717,0.001,-0.001,0.0717,0.3699,0
13.300,4,0.001,-0.001,0.0668,0.001,-0.001,0.0668,0.3702,0
13.320,4,0.001,-0.001,0.0621,0.001,-0.001,0.0621,0.3704,0
13.340,4,0.001,-0.001,0.0574,0.001,-0.001,0.0574,0.3706,0
13.360,4,0.001,-0.001,0.0528,0.001,-0.001,0.0528,0.3707,0
13.380,4,0.001,-0.001,0.0483,0.001,-0.001,0.0483,0.3709,0
13.400,4,0.001,-0.001,0.0440,0.001,-0.001,0.0440,0.3710,0
13.420,4,0.001,-0.001,0.0397,0.001,-0.001,0.0397,0.3710,0
13.440,4,0.001,-0.001,0.0356,0.001,-0.001,0.0356,0.3711,0
13.460,4,0.001,-0.001,0.0316,0.001,-0.001,0.0316,0.3711,0
13.480,1,0.001,-0.001,0.0277,0.001,-0.001,0.0277,0.3711,0
13.500,1,0.001,-0.001,0.0238,0.001,-0.001,0.0238,0.3710,0
13.520,1,0.001,-0.001,0.0201,0.001,-0.001,0.0201,0.3710,0
13.540,5,0.001,-0.001,0.0158,0.001,-0.001,0.0158,0.0000,0
13.560,5,-0.003,-0.001,0.0155,-0.003,-0.001,0.0155,0.0000,0
13.580,5,-0.003,-0.001,0.0155,-0.003,-0.001,0.0155,0.0000,0
13.600,5,-0.003,-0.001,0.0154,-0.003,-0.001,0.0154,0.0000,0
13.620,5,-0.003,-0.001,0.0154,-0.003,-0.001,0.0154,0.0000,0
13.640,5,-0.003,-0.001,0.0154,-0.003,-0.001,0.0154,0.0000,0
13.660,5,-0.003,-0.001,0.0153,-0.003,-0.001,0.0153,0.0000,0
13.680,5,-0.003,-0.001,0.0153,-0.003,-0.001,0.0153,0.0000,0
13.700,5,-0.003,-0.001,0.0153,-0.003,-0.001,0.0153,0.0000,0
13.720,5,-0.003,-0.001,0.0153,-0.003,-0.001,0.0153,0.0000,0
13.740,5,-0.003,-0.001,0.0152,-0.003,-0.001,0.0152,0.0000,0
13.760,5,-0.003,-0.001,0.0152,-0.003,-0.001,0.0152,0.0000,0
13.780,5,-0.003,-0.001,0.0152,-0.003,-0.001,0.0152,0.0000,0
13.800,5,-0.003,-0.001,0.0152,-0.003,-0.001,0.0152,0.0000,0
13.820,5,-0.003,-0.001,0.0151,-0.003,-0.001,0.0151,0.0000,0
13.840,5,-0.003,-0.001,0.0151,-0.003,-0.001,0.0151,0.0000,0
13.860,5,-0.003,-0.001,0.0151,-0.003,-0.001,0.0151,0.0000,0
13.880,5,-0.003,-0.001,0.0151,-0.003,-0.001,0.0151,0.0000,0
13.900,5,-0.003,-0.001,0.0150,-0.003,-0.001,0.0150,0.0000,0
13.920,5,-0.003,-0.001,0.0150,-0.003,-0.001,0.0150,0.0000,0
13.940,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
13.960,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
13.980,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.000,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.020,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.040,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.060,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.080,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.100,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.120,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.140,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.160,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.180,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.200,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.220,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.240,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.260,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.280,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.300,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.320,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.340,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.360,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.380,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.400,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.420,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.440,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.460,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.480,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.500,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.520,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.540,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.560,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.580,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.600,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.620,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.640,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.660,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.680,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.700,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.720,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.740,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.760,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.780,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.800,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.820,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.840,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.860,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.880,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.900,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.920,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.940,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.960,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
14.980,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.000,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.020,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.040,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.060,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.080,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.100,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.120,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.140,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.160,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.180,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.200,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.220,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.240,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.260,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.280,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.300,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.320,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.340,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
