time,cmd_roll,true_roll,eskf_roll,error,altitude
2.5050,0.942,-0.666,-8.438,-1.608,0.4660
2.5100,1.880,-0.135,-8.054,-2.015,0.4666
2.5150,2.811,0.513,-7.534,-2.298,0.4672
2.5200,3.731,1.148,-6.930,-2.582,0.4679
2.5250,4.636,1.779,-6.238,-2.856,0.4684
2.5300,5.522,2.478,-5.589,-3.044,0.4690
2.5350,6.387,3.308,-4.692,-3.079,0.4695
2.5400,7.227,4.227,-3.968,-3.000,0.4699
2.5450,8.038,5.196,-3.171,-2.842,0.4703
2.5500,8.817,6.112,-2.321,-2.706,0.4706
2.5550,9.562,6.966,-1.479,-2.596,0.4708
2.5600,10.269,7.775,-0.629,-2.494,0.4711
2.5650,10.935,8.512,0.176,-2.424,0.4712
2.5700,11.559,9.251,1.035,-2.307,0.4714
2.5750,12.136,9.969,1.813,-2.167,0.4715
2.5800,12.666,10.686,2.550,-1.980,0.4716
2.5850,13.146,11.428,3.285,-1.717,0.4716
2.5900,13.573,12.188,3.947,-1.386,0.4716
2.5950,13.948,12.993,4.691,-0.954,0.4716
2.6000,14.267,13.731,5.354,-0.536,0.4716
2.6050,14.530,14.468,6.096,-0.061,0.4716
2.6100,14.735,15.206,6.860,0.471,0.4715
2.6150,14.883,15.924,7.629,1.041,0.4715
2.6200,14.972,16.592,8.364,1.620,0.4715
2.6250,15.001,17.223,9.043,2.222,0.4715
2.6300,14.972,17.803,9.674,2.831,0.4716
2.6350,14.883,18.331,10.624,3.448,0.4717
2.6400,14.735,18.806,11.100,4.071,0.4719
2.6450,14.530,19.245,11.524,4.715,0.4721
2.6500,14.267,19.603,11.789,5.336,0.4722
2.6550,13.948,19.788,12.056,5.841,0.4724
2.6600,13.573,19.899,12.211,6.326,0.4726
2.6650,13.146,19.941,12.288,6.795,0.4727
2.6700,12.666,19.918,12.385,7.253,0.4729
2.6750,12.136,19.807,12.483,7.671,0.4730
2.6800,11.559,19.651,12.458,8.092,0.4732
2.6850,10.935,19.541,12.457,8.606,0.4733
2.6900,10.269,19.367,12.394,9.098,0.4734
2.6950,9.562,19.216,12.247,9.654,0.4734
2.7000,8.817,19.086,12.415,10.269,0.4735
2.7050,8.038,18.871,12.275,10.833,0.4736
2.7100,7.227,18.520,12.073,11.293,0.4736
2.7150,6.387,18.140,11.784,11.753,0.4735
2.7200,5.522,17.763,11.425,12.241,0.4735
2.7250,4.636,17.349,11.106,12.713,0.4733
2.7300,3.731,16.825,10.317,13.094,0.4731
2.7350,2.811,16.298,9.857,13.487,0.4729
2.7400,1.880,15.797,9.350,13.917,0.4726
2.7450,0.942,15.341,8.816,14.399,0.4723
2.7500,0.000,14.901,8.238,14.901,0.4720
2.7550,-0.942,14.485,7.775,15.427,0.4716
2.7600,-1.880,14.010,7.349,15.891,0.4712
2.7650,-2.811,13.458,6.844,16.269,0.4709
2.7700,-3.731,12.799,6.280,16.529,0.4705
2.7750,-4.636,12.119,5.543,16.755,0.4701
2.7800,-5.522,11.456,4.861,16.978,0.4696
2.7850,-6.387,10.679,4.152,17.066,0.4692
2.7900,-7.227,9.880,3.386,17.107,0.4688
2.7950,-8.038,9.098,2.421,17.136,0.4684
2.8000,-8.817,8.290,1.682,17.108,0.4680
2.8050,-9.562,7.453,1.075,17.015,0.4676
2.8100,-10.269,6.555,0.302,16.824,0.4672
2.8150,-10.935,5.648,-0.511,16.584,0.4668
2.8200,-11.559,4.730,-1.417,16.288,0.4665
2.8250,-12.136,3.903,-2.361,16.039,0.4662
2.8300,-12.666,3.146,-3.326,15.812,0.4660
2.8350,-13.146,2.368,-4.131,15.514,0.4658
2.8400,-13.573,1.604,-4.975,15.178,0.4655
2.8450,-13.948,0.852,-5.770,14.800,0.4653
2.8500,-14.267,0.134,-6.564,14.401,0.4651
2.8550,-14.530,-0.525,-7.344,14.005,0.4649
2.8600,-14.735,-1.049,-7.626,13.687,0.4647
2.8650,-14.883,-1.448,-8.167,13.435,0.4644
2.8700,-14.972,-1.764,-8.553,13.207,0.4642
2.8750,-15.001,-2.021,-8.980,12.980,0.4639
2.8800,-14.972,-2.262,-9.343,12.710,0.4637
2.8850,-14.883,-2.551,-9.720,12.332,0.4635
2.8900,-14.735,-2.825,-10.082,11.911,0.4634
2.8950,-14.530,-3.109,-11.095,11.421,0.4633
2.9000,-14.267,-3.445,-11.380,10.822,0.4633
2.9050,-13.948,-3.788,-11.707,10.159,0.4632
2.9100,-13.573,-4.019,-12.015,9.555,0.4632
2.9150,-13.146,-4.139,-12.289,9.006,0.4632
2.9200,-12.666,-4.141,-12.481,8.525,0.4632
2.9250,-12.136,-4.098,-12.016,8.038,0.4633
2.9300,-11.559,-4.012,-11.919,7.546,0.4633
2.9350,-10.935,-3.943,-11.733,6.992,0.4634
2.9400,-10.269,-3.868,-11.607,6.401,0.4635
2.9450,-9.562,-3.766,-11.488,5.796,0.4636
2.9500,-8.817,-3.629,-11.383,5.189,0.4637
2.9550,-8.038,-3.500,-11.240,4.538,0.4638
2.9600,-7.227,-3.369,-10.968,3.858,0.4640
2.9650,-6.387,-3.149,-10.879,3.238,0.4642
2.9700,-5.522,-2.811,-10.718,2.711,0.4645
2.9750,-4.636,-2.452,-10.475,2.184,0.4648
2.9800,-3.731,-2.079,-10.150,1.651,0.4651
2.9850,-2.811,-1.713,-9.842,1.098,0.4655
2.9900,-1.880,-1.247,-9.664,0.633,0.4659
2.9950,-0.942,-0.764,-9.212,0.178,0.4664
3.0000,0.000,-0.225,-8.753,-0.225,0.4670
3.0050,0.942,0.430,-8.238,-0.512,0.4676
3.0100,1.880,1.145,-7.638,-0.735,0.4682
3.0150,2.811,1.879,-7.048,-0.932,0.4689
3.0200,3.731,2.647,-6.336,-1.084,0.4696
3.0250,4.636,3.361,-5.512,-1.275,0.4703
3.0300,5.522,4.083,-4.608,-1.440,0.4710
3.0350,6.387,4.821,-3.870,-1.566,0.4718
3.0400,7.227,5.582,-3.120,-1.645,0.4726
3.0450,8.038,6.329,-2.328,-1.709,0.4735
3.0500,8.817,7.022,-1.552,-1.795,0.4744
3.0550,9.562,7.727,-1.781,-1.835,0.4753
3.0600,10.269,8.607,-1.126,-1.662,0.4763
3.0650,10.935,9.572,-0.399,-1.363,0.4772
3.0700,11.559,10.520,0.378,-1.039,0.4781
3.0750,12.136,11.419,1.159,-0.718,0.4790
3.0800,12.666,12.254,1.968,-0.412,0.4799
3.0850,13.146,12.942,2.811,-0.204,0.4806
3.0900,13.573,13.546,3.800,-0.027,0.4813
3.0950,13.948,14.149,4.541,0.202,0.4820
3.1000,14.267,14.739,5.294,0.472,0.4825
3.1050,14.530,15.282,6.016,0.752,0.4830
3.1100,14.735,15.782,6.685,1.047,0.4835
3.1150,14.883,16.252,7.301,1.369,0.4839
3.1200,14.972,16.737,7.930,1.766,0.4842
3.1250,15.001,17.216,8.512,2.215,0.4845
3.1300,14.972,17.666,9.082,2.695,0.4848
3.1350,14.883,18.027,9.646,3.144,0.4850
3.1400,14.735,18.345,10.098,3.610,0.4852
3.1450,14.530,18.669,10.519,4.139,0.4854
3.1500,14.267,18.954,10.896,4.687,0.4855
3.1550,13.948,19.177,11.207,5.229,0.4857
3.1600,13.573,19.346,11.378,5.772,0.4858
3.1650,13.146,19.497,11.539,6.351,0.4860
3.1700,12.666,19.630,11.645,6.964,0.4861
3.1750,12.136,19.759,11.663,7.622,0.4862
3.1800,11.559,19.890,11.793,8.331,0.4864
3.1850,10.935,19.944,11.847,9.008,0.4865
3.1900,10.269,19.935,11.959,9.666,0.4866
3.1950,9.562,19.771,11.975,10.209,0.4868
3.2000,8.817,19.524,11.678,10.707,0.4869
3.2050,8.038,19.179,11.320,11.141,0.4870
3.2100,7.227,18.805,11.083,11.578,0.4872
3.2150,6.387,18.409,10.722,12.021,0.4873
3.2200,5.522,17.999,10.610,12.477,0.4874
3.2250,4.636,17.535,10.285,12.900,0.4876
3.2300,3.731,17.064,9.920,13.334,0.4877
3.2350,2.811,16.626,9.517,13.815,0.4878
3.2400,1.880,16.209,9.106,14.329,0.4879
3.2450,0.942,15.753,8.636,14.811,0.4880
3.2500,-0.000,15.343,8.028,15.343,0.4881
3.2550,-0.942,14.992,7.427,15.934,0.4881
3.2600,-1.880,14.635,7.029,16.516,0.4881
3.2650,-2.811,14.056,6.515,16.867,0.4881
3.2700,-3.731,13.326,5.924,17.057,0.4881
3.2750,-4.636,12.567,5.266,17.203,0.4881
3.2800,-5.522,11.807,4.602,17.329,0.4880
3.2850,-6.387,11.032,3.418,17.420,0.4879
3.2900,-7.227,10.338,2.660,17.565,0.4879
3.2950,-8.038,9.669,1.937,17.707,0.4878
3.3000,-8.817,8.997,1.235,17.815,0.4878
3.3050,-9.562,8.325,0.526,17.887,0.4877
3.3100,-10.269,7.659,-0.170,17.928,0.4877
3.3150,-10.935,6.963,-0.919,17.898,0.4878
3.3200,-11.559,6.341,-1.710,17.900,0.4878
3.3250,-12.136,5.781,-2.414,17.917,0.4879
3.3300,-12.666,5.196,-3.119,17.862,0.4881
3.3350,-13.146,4.617,-3.749,17.762,0.4883
3.3400,-13.573,3.990,-4.387,17.563,0.4885
3.3450,-13.948,3.425,-5.019,17.373,0.4887
3.3500,-14.267,2.929,-6.528,17.196,0.4891
3.3550,-14.530,2.484,-7.080,17.014,0.4894
3.3600,-14.735,2.048,-7.514,16.784,0.4897
3.3650,-14.883,1.644,-8.017,16.526,0.4900
3.3700,-14.972,1.292,-8.430,16.264,0.4902
3.3750,-15.001,0.924,-8.865,15.925,0.4904
3.3800,-14.972,0.497,-7.595,15.469,0.4905
3.3850,-14.883,0.007,-7.997,14.890,0.4906
3.3900,-14.735,-0.541,-8.437,14.194,0.4906
3.3950,-14.530,-1.101,-8.784,13.429,0.4907
3.4000,-14.267,-1.641,-9.325,12.626,0.4907
3.4050,-13.948,-2.099,-9.824,11.849,0.4908
3.4100,-13.573,-2.472,-9.732,11.101,0.4909
3.4150,-13.146,-2.772,-11.125,10.373,0.4911
3.4200,-12.666,-2.965,-11.312,9.701,0.4914
3.4250,-12.136,-3.084,-11.371,9.052,0.4916
3.4300,-11.559,-3.164,-11.540,8.394,0.4920
3.4350,-10.935,-3.152,-11.654,7.783,0.4923
3.4400,-10.269,-3.083,-11.664,7.186,0.4927
3.4450,-9.562,-2.982,-11.166,6.580,0.4930
3.4500,-8.817,-2.826,-11.099,5.992,0.4934
3.4550,-8.038,-2.669,-11.035,5.369,0.4938
3.4600,-7.227,-2.474,-10.871,4.752,0.4943
3.4650,-6.387,-2.329,-10.611,4.058,0.4947
3.4700,-5.522,-2.186,-10.395,3.337,0.4952
3.4750,-4.636,-1.935,-9.977,2.700,0.4957
3.4800,-3.731,-1.604,-9.843,2.127,0.4962
3.4850,-2.811,-1.200,-9.474,1.611,0.4967
3.4900,-1.880,-0.835,-9.056,1.045,0.4973
3.4950,-0.942,-0.505,-8.653,0.437,0.4978
