time,cmd_roll,true_roll,eskf_roll,error,altitude
2.4950,1.412,14.021,8.154,12.610,0.4739
2.5000,-0.000,13.573,7.842,13.573,0.4740
2.5050,-1.412,13.059,8.726,14.470,0.4741
2.5100,-2.811,12.440,8.230,15.251,0.4742
2.5150,-4.185,11.716,7.694,15.902,0.4743
2.5200,-5.522,10.805,7.066,16.328,0.4745
2.5250,-6.810,9.785,6.158,16.595,0.4746
2.5300,-8.038,8.807,5.096,16.845,0.4746
2.5350,-9.194,7.959,3.636,17.153,0.4746
2.5400,-10.269,7.213,2.688,17.482,0.4746
2.5450,-11.252,6.536,1.868,17.788,0.4745
2.5500,-12.136,5.813,1.096,17.949,0.4743
2.5550,-12.912,5.020,0.306,17.932,0.4741
2.5600,-13.573,4.166,-0.486,17.740,0.4739
2.5650,-14.114,3.241,-1.331,17.355,0.4737
2.5700,-14.530,2.344,-2.310,16.874,0.4734
2.5750,-14.816,1.448,-3.165,16.264,0.4731
2.5800,-14.972,0.586,-4.037,15.558,0.4728
2.5850,-14.994,-0.192,-4.867,14.801,0.4725
2.5900,-14.883,-0.906,-5.680,13.977,0.4721
2.5950,-14.640,-1.505,-6.398,13.135,0.4718
2.6000,-14.267,-2.087,-7.091,12.180,0.4715
2.6050,-13.767,-2.599,-7.714,11.168,0.4712
2.6100,-13.146,-2.996,-8.231,10.150,0.4710
2.6150,-12.407,-3.265,-8.630,9.142,0.4708
2.6200,-11.559,-3.444,-8.951,8.115,0.4706
2.6250,-10.607,-3.527,-9.205,7.081,0.4705
2.6300,-9.562,-3.522,-9.378,6.041,0.4704
2.6350,-8.432,-3.421,-10.236,5.011,0.4705
2.6400,-7.227,-3.180,-10.276,4.047,0.4706
2.6450,-5.958,-2.795,-10.202,3.163,0.4707
2.6500,-4.636,-2.347,-9.945,2.288,0.4709
2.6550,-3.272,-1.965,-9.644,1.308,0.4711
2.6600,-1.880,-1.571,-9.264,0.309,0.4713
2.6650,-0.471,-1.155,-8.807,-0.684,0.4715
2.6700,0.942,-0.711,-8.160,-1.653,0.4718
2.6750,2.347,-0.258,-7.677,-2.605,0.4720
2.6800,3.731,0.268,-7.190,-3.463,0.4723
2.6850,5.081,0.968,-6.584,-4.114,0.4725
2.6900,6.387,1.715,-5.911,-4.672,0.4728
2.6950,7.636,2.581,-5.205,-5.055,0.4730
2.7000,8.817,3.542,-5.009,-5.276,0.4732
2.7050,9.920,4.468,-4.107,-5.452,0.4735
2.7100,10.935,5.293,-3.246,-5.642,0.4736
2.7150,11.853,6.129,-2.413,-5.724,0.4738
2.7200,12.666,7.005,-1.598,-5.661,0.4739
2.7250,13.366,7.879,-0.709,-5.487,0.4739
2.7300,13.948,8.676,0.420,-5.271,0.4739
2.7350,14.405,9.491,1.244,-4.914,0.4738
2.7400,14.735,10.348,2.050,-4.388,0.4736
2.7450,14.935,11.269,2.856,-3.666,0.4734
2.7500,15.001,12.222,3.658,-2.780,0.4732
2.7550,14.935,13.190,4.569,-1.745,0.4729
2.7600,14.735,14.071,5.507,-0.665,0.4726
2.7650,14.405,14.833,6.380,0.427,0.4723
2.7700,13.948,15.444,7.015,1.496,0.4719
2.7750,13.366,15.981,7.654,2.615,0.4715
2.7800,12.666,16.466,8.262,3.800,0.4711
2.7850,11.853,16.769,8.499,4.916,0.4707
2.7900,10.935,16.982,8.847,6.047,0.4703
2.7950,9.920,17.132,8.894,7.212,0.4698
2.8000,8.817,17.172,9.002,8.354,0.4693
2.8050,7.636,17.094,9.181,9.458,0.4689
2.8100,6.387,16.866,9.223,10.479,0.4684
2.8150,5.081,16.546,9.144,11.464,0.4680
2.8200,3.731,16.130,8.890,12.399,0.4676
2.8250,2.347,15.717,8.511,13.370,0.4672
2.8300,0.942,15.276,8.460,14.334,0.4669
2.8350,-0.471,14.691,8.027,15.162,0.4665
2.8400,-1.880,14.009,7.452,15.889,0.4662
2.8450,-3.272,13.248,6.789,16.521,0.4659
2.8500,-4.636,12.438,6.037,17.073,0.4655
2.8550,-5.958,11.610,5.083,17.568,0.4651
2.8600,-7.227,10.842,3.797,18.069,0.4648
2.8650,-8.432,10.126,2.897,18.558,0.4643
2.8700,-9.562,9.438,2.109,19.000,0.4639
2.8750,-10.607,8.767,1.375,19.375,0.4635
2.8800,-11.559,8.082,0.654,19.641,0.4631
2.8850,-12.407,7.324,-0.140,19.732,0.4627
2.8900,-13.146,6.552,-0.932,19.698,0.4624
2.8950,-13.767,5.743,-1.580,19.511,0.4620
2.9000,-14.267,4.863,-2.360,19.130,0.4617
2.9050,-14.640,3.942,-3.212,18.582,0.4615
2.9100,-14.883,3.095,-4.077,17.978,0.4612
2.9150,-14.994,2.329,-4.936,17.323,0.4610
2.9200,-14.972,1.671,-5.738,16.642,0.4607
2.9250,-14.816,1.070,-6.333,15.887,0.4605
2.9300,-14.530,0.531,-6.981,15.061,0.4602
2.9350,-14.114,0.006,-7.449,14.120,0.4600
2.9400,-13.573,-0.478,-8.003,13.096,0.4599
2.9450,-12.912,-0.901,-8.493,12.011,0.4597
2.9500,-12.136,-1.260,-8.936,10.876,0.4595
2.9550,-11.253,-1.593,-9.303,9.659,0.4594
2.9600,-10.269,-1.881,-9.542,8.388,0.4594
2.9650,-9.194,-2.039,-9.897,7.155,0.4593
2.9700,-8.038,-2.031,-10.139,6.007,0.4593
2.9750,-6.810,-1.933,-10.248,4.878,0.4594
2.9800,-5.522,-1.755,-10.216,3.768,0.4595
2.9850,-4.185,-1.521,-10.145,2.664,0.4597
2.9900,-2.811,-1.147,-10.115,1.664,0.4599
2.9950,-1.412,-0.713,-9.796,0.699,0.4603
