time,cmd_roll,true_roll,eskf_roll,error,altitude
2.5000,15.001,17.568,10.237,2.567,0.4739
2.5050,14.984,17.911,11.688,2.926,0.4741
2.5100,14.935,18.210,12.016,3.275,0.4743
2.5150,14.851,18.451,12.355,3.600,0.4744
2.5200,14.735,18.549,12.652,3.813,0.4746
2.5250,14.587,18.570,12.566,3.983,0.4747
2.5300,14.405,18.627,12.429,4.221,0.4748
2.5350,14.192,18.801,11.702,4.609,0.4749
2.5400,13.948,19.079,11.301,5.131,0.4749
2.5450,13.672,19.442,11.486,5.770,0.4748
2.5500,13.366,19.761,11.742,6.395,0.4747
2.5550,13.030,19.989,11.977,6.959,0.4746
2.5600,12.666,20.120,12.197,7.455,0.4744
2.5650,12.273,20.136,12.337,7.863,0.4741
2.5700,11.853,20.130,12.244,8.276,0.4739
2.5750,11.407,20.078,12.302,8.672,0.4736
2.5800,10.935,20.012,12.265,9.077,0.4733
2.5850,10.439,19.966,12.163,9.527,0.4730
2.5900,9.920,19.913,11.790,9.993,0.4726
2.5950,9.379,19.894,11.746,10.515,0.4723
2.6000,8.817,19.811,10.853,10.994,0.4720
2.6050,8.236,19.731,10.784,11.495,0.4716
2.6100,7.636,19.677,10.744,12.041,0.4713
2.6150,7.019,19.638,10.731,12.619,0.4709
2.6200,6.387,19.573,10.697,13.185,0.4706
2.6250,5.741,19.482,10.624,13.742,0.4704
2.6300,5.081,19.352,10.518,14.271,0.4702
2.6350,4.411,19.174,11.369,14.763,0.4700
2.6400,3.731,18.919,11.115,15.188,0.4699
2.6450,3.042,18.591,10.797,15.549,0.4698
2.6500,2.347,18.175,10.398,15.828,0.4697
2.6550,1.646,17.593,9.951,15.947,0.4696
2.6600,0.942,16.942,9.350,16.000,0.4696
2.6650,0.236,16.238,8.684,16.002,0.4695
2.6700,-0.471,15.509,8.059,15.980,0.4694
2.6750,-1.177,14.738,7.447,15.915,0.4692
2.6800,-1.880,13.976,6.755,15.856,0.4691
2.6850,-2.579,13.304,6.122,15.883,0.4690
2.6900,-3.272,12.611,5.472,15.883,0.4688
2.6950,-3.958,11.985,4.784,15.944,0.4687
2.7000,-4.636,11.432,4.344,16.067,0.4685
2.7050,-5.303,10.838,3.769,16.141,0.4683
2.7100,-5.958,10.147,3.150,16.104,0.4681
2.7150,-6.600,9.466,2.490,16.065,0.4679
2.7200,-7.227,8.822,1.802,16.049,0.4676
2.7250,-7.838,8.177,1.184,16.015,0.4672
2.7300,-8.432,7.461,0.427,15.893,0.4668
2.7350,-9.007,6.776,-0.256,15.783,0.4664
2.7400,-9.562,6.140,-0.955,15.702,0.4659
2.7450,-10.096,5.583,-1.648,15.679,0.4654
2.7500,-10.607,5.076,-2.331,15.683,0.4649
2.7550,-11.095,4.630,-2.874,15.725,0.4643
2.7600,-11.559,4.164,-3.343,15.723,0.4638
2.7650,-11.996,3.662,-3.766,15.658,0.4633
2.7700,-12.407,3.088,-4.269,15.495,0.4627
2.7750,-12.791,2.512,-4.759,15.303,0.4622
2.7800,-13.146,1.973,-5.273,15.119,0.4617
2.7850,-13.471,1.342,-5.872,14.813,0.4612
2.7900,-13.767,0.703,-6.276,14.470,0.4607
2.7950,-14.033,0.100,-6.664,14.132,0.4603
2.8000,-14.267,-0.523,-7.256,13.744,0.4598
2.8050,-14.469,-1.156,-7.746,13.313,0.4594
2.8100,-14.640,-1.822,-8.320,12.818,0.4590
2.8150,-14.778,-2.475,-8.912,12.303,0.4587
2.8200,-14.883,-3.122,-9.581,11.761,0.4584
2.8250,-14.955,-3.663,-10.274,11.292,0.4582
2.8300,-14.994,-4.127,-11.689,10.867,0.4581
2.8350,-14.999,-4.554,-12.197,10.445,0.4579
2.8400,-14.972,-4.915,-12.707,10.057,0.4578
2.8450,-14.911,-5.224,-13.152,9.687,0.4577
2.8500,-14.816,-5.470,-13.550,9.346,0.4577
2.8550,-14.689,-5.625,-13.914,9.064,0.4576
2.8600,-14.530,-5.633,-13.065,8.897,0.4575
2.8650,-14.338,-5.544,-13.198,8.794,0.4574
2.8700,-14.114,-5.423,-12.842,8.691,0.4573
2.8750,-13.859,-5.294,-12.867,8.565,0.4572
2.8800,-13.573,-5.186,-12.829,8.387,0.4572
2.8850,-13.257,-5.149,-12.836,8.108,0.4572
2.8900,-12.912,-5.113,-12.847,7.799,0.4572
2.8950,-12.538,-5.093,-14.076,7.445,0.4573
2.9000,-12.136,-5.107,-14.030,7.029,0.4574
2.9050,-11.707,-5.116,-14.025,6.591,0.4576
2.9100,-11.253,-5.009,-13.998,6.244,0.4577
2.9150,-10.773,-4.805,-13.942,5.968,0.4579
2.9200,-10.269,-4.504,-13.811,5.765,0.4581
2.9250,-9.742,-4.177,-12.852,5.565,0.4583
2.9300,-9.194,-3.834,-12.538,5.360,0.4585
2.9350,-8.626,-3.538,-12.011,5.087,0.4587
2.9400,-8.038,-3.263,-11.727,4.775,0.4589
2.9450,-7.432,-2.983,-11.441,4.449,0.4592
2.9500,-6.810,-2.691,-11.120,4.120,0.4594
2.9550,-6.173,-2.425,-10.802,3.748,0.4597
2.9600,-5.522,-2.178,-10.369,3.344,0.4600
2.9650,-4.859,-1.864,-10.147,2.996,0.4603
2.9700,-4.185,-1.450,-9.873,2.735,0.4607
2.9750,-3.502,-1.036,-9.538,2.466,0.4611
2.9800,-2.811,-0.633,-9.145,2.178,0.4615
2.9850,-2.114,-0.259,-8.789,1.854,0.4620
2.9900,-1.412,0.192,-8.545,1.604,0.4625
2.9950,-0.707,0.638,-8.085,1.345,0.4631
3.0000,0.000,1.118,-7.646,1.118,0.4638
3.0050,0.707,1.695,-7.172,0.989,0.4644
3.0100,1.412,2.314,-6.635,0.902,0.4651
3.0150,2.114,2.939,-6.123,0.825,0.4658
3.0200,2.811,3.586,-5.506,0.775,0.4666
3.0250,3.502,4.169,-4.745,0.667,0.4674
3.0300,4.185,4.750,-3.872,0.565,0.4682
3.0350,4.859,5.340,-3.263,0.480,0.4690
3.0400,5.522,5.946,-2.651,0.423,0.4699
3.0450,6.173,6.537,-2.004,0.363,0.4707
3.0500,6.810,7.073,-1.377,0.263,0.4717
3.0550,7.432,7.623,-1.605,0.190,0.4726
3.0600,8.038,8.349,-1.102,0.311,0.4736
3.0650,8.626,9.158,-0.528,0.533,0.4746
3.0700,9.194,9.950,0.095,0.756,0.4755
3.0750,9.742,10.698,0.727,0.955,0.4765
3.0800,10.269,11.391,1.393,1.122,0.4773
3.0850,10.773,11.948,2.094,1.176,0.4781
3.0900,11.252,12.437,2.922,1.184,0.4789
3.0950,11.707,12.939,3.543,1.231,0.4795
3.1000,12.136,13.442,4.186,1.305,0.4801
3.1050,12.538,13.909,4.812,1.371,0.4807
3.1100,12.912,14.349,5.398,1.437,0.4812
3.1150,13.257,14.773,5.945,1.516,0.4816
3.1200,13.573,15.233,6.525,1.660,0.4820
3.1250,13.859,15.708,7.073,1.849,0.4824
3.1300,14.114,16.175,7.628,2.061,0.4827
3.1350,14.338,16.571,8.193,2.233,0.4830
3.1400,14.530,16.941,8.664,2.411,0.4832
3.1450,14.689,17.338,9.126,2.648,0.4835
3.1500,14.816,17.721,9.565,2.904,0.4837
3.1550,14.911,18.067,9.965,3.157,0.4839
3.1600,14.972,18.387,10.266,3.416,0.4841
3.1650,14.999,18.716,10.561,3.717,0.4843
3.1700,14.994,19.051,10.822,4.057,0.4845
3.1750,14.955,19.405,11.017,4.450,0.4847
3.1800,14.883,19.783,11.350,4.900,0.4849
3.1850,14.778,20.104,11.602,5.326,0.4851
3.1900,14.640,20.381,11.958,5.741,0.4853
3.1950,14.469,20.521,12.242,6.051,0.4855
3.2000,14.267,20.596,12.240,6.329,0.4857
3.2050,14.033,20.593,12.177,6.560,0.4858
3.2100,13.767,20.578,12.264,6.811,0.4860
3.2150,13.471,20.561,12.237,7.090,0.4862
3.2200,13.146,20.549,12.433,7.403,0.4864
3.2250,12.791,20.499,12.489,7.709,0.4866
3.2300,12.407,20.455,12.522,8.048,0.4867
3.2350,11.996,20.455,12.532,8.459,0.4869
3.2400,11.559,20.486,12.545,8.927,0.4870
3.2450,11.095,20.482,12.507,9.387,0.4872
3.2500,10.607,20.527,12.274,9.920,0.4872
3.2550,10.096,20.636,12.001,10.540,0.4873
3.2600,9.562,20.745,12.052,11.183,0.4874
3.2650,9.007,20.642,11.757,11.635,0.4874
3.2700,8.432,20.398,11.553,11.966,0.4874
3.2750,7.838,20.126,11.362,12.288,0.4874
3.2800,7.227,19.844,11.171,12.617,0.4874
3.2850,6.600,19.533,10.265,12.933,0.4873
3.2900,5.958,19.288,9.954,13.330,0.4873
3.2950,5.303,19.052,9.607,13.750,0.4872
3.3000,4.636,18.798,9.338,14.162,0.4872
3.3050,3.958,18.527,9.046,14.569,0.4871
3.3100,3.272,18.247,8.755,14.974,0.4871
3.3150,2.579,17.915,8.430,15.336,0.4871
3.3200,1.880,17.636,8.013,15.755,0.4872
3.3250,1.177,17.385,7.659,16.208,0.4872
3.3300,0.471,17.067,7.275,16.596,0.4873
3.3350,-0.236,16.712,6.931,16.948,0.4874
3.3400,-0.942,16.264,6.541,17.206,0.4875
3.3450,-1.646,15.843,6.120,17.489,0.4877
3.3500,-2.347,15.432,6.290,17.779,0.4879
3.3550,-3.042,14.938,5.825,17.980,0.4881
3.3600,-3.731,14.373,5.312,18.103,0.4883
3.3650,-4.411,13.825,4.742,18.236,0.4884
3.3700,-5.081,13.323,4.173,18.404,0.4884
3.3750,-5.741,12.782,3.626,18.523,0.4884
3.3800,-6.387,12.149,2.738,18.536,0.4883
3.3850,-7.019,11.439,2.159,18.459,0.4881
3.3900,-7.636,10.676,1.517,18.312,0.4878
3.3950,-8.236,9.909,0.839,18.145,0.4876
3.4000,-8.817,9.164,0.099,17.981,0.4873
3.4050,-9.379,8.468,-0.614,17.847,0.4871
3.4100,-9.920,7.807,-1.280,17.727,0.4868
3.4150,-10.439,7.166,-2.114,17.606,0.4867
3.4200,-10.935,6.568,-2.567,17.503,0.4865
3.4250,-11.407,5.972,-3.005,17.379,0.4864
3.4300,-11.853,5.358,-3.610,17.211,0.4864
3.4350,-12.273,4.785,-4.212,17.058,0.4863
3.4400,-12.666,4.203,-4.769,16.869,0.4863
3.4450,-13.030,3.591,-5.103,16.621,0.4863
3.4500,-13.366,3.004,-5.691,16.370,0.4862
3.4550,-13.672,2.402,-6.320,16.074,0.4863
3.4600,-13.948,1.821,-6.895,15.769,0.4863
3.4650,-14.192,1.187,-7.257,15.379,0.4864
3.4700,-14.405,0.545,-7.899,14.950,0.4865
3.4750,-14.587,-0.009,-8.432,14.577,0.4867
3.4800,-14.735,-0.502,-8.944,14.234,0.4868
3.4850,-14.851,-0.947,-9.416,13.905,0.4870
3.4900,-14.935,-1.446,-9.821,13.489,0.4873
3.4950,-14.984,-1.976,-10.253,13.008,0.4876
3.5000,-15.001,-2.463,-10.630,12.538,0.4879
3.5050,-14.984,-2.975,-10.953,12.010,0.4882
3.5100,-14.935,-3.509,-11.261,11.426,0.4886
3.5150,-14.851,-4.020,-11.633,10.832,0.4890
3.5200,-14.735,-4.432,-11.943,10.303,0.4895
3.5250,-14.587,-4.687,-12.060,9.900,0.4900
3.5300,-14.405,-4.793,-11.960,9.613,0.4906
3.5350,-14.192,-4.826,-12.198,9.366,0.4912
3.5400,-13.948,-4.898,-12.332,9.050,0.4919
3.5450,-13.672,-4.973,-13.579,8.700,0.4926
3.5500,-13.366,-5.093,-13.691,8.273,0.4933
3.5550,-13.030,-5.191,-13.756,7.839,0.4941
3.5600,-12.666,-5.288,-13.481,7.378,0.4949
3.5650,-12.273,-5.230,-13.526,7.043,0.4956
3.5700,-11.853,-5.091,-13.277,6.762,0.4964
3.5750,-11.407,-4.935,-11.936,6.472,0.4971
3.5800,-10.935,-4.795,-11.658,6.140,0.4978
3.5850,-10.439,-4.702,-11.555,5.737,0.4985
3.5900,-9.920,-4.662,-11.347,5.259,0.4992
3.5950,-9.379,-4.672,-11.192,4.708,0.4999
3.6000,-8.817,-4.699,-10.986,4.118,0.5007
3.6050,-8.236,-4.657,-10.963,3.579,0.5015
3.6100,-7.636,-4.534,-11.273,3.102,0.5023
3.6150,-7.019,-4.321,-11.204,2.699,0.5032
3.6200,-6.387,-3.988,-11.074,2.399,0.5041
3.6250,-5.741,-3.504,-10.647,2.237,0.5050
3.6300,-5.081,-2.944,-10.348,2.138,0.5059
3.6350,-4.411,-2.408,-9.954,2.003,0.5068
3.6400,-3.731,-1.948,-10.625,1.783,0.5077
3.6450,-3.042,-1.450,-10.139,1.592,0.5086
3.6500,-2.347,-0.859,-9.603,1.487,0.5095
3.6550,-1.646,-0.298,-8.816,1.348,0.5103
3.6600,-0.942,0.275,-8.263,1.217,0.5111
3.6650,-0.236,0.817,-7.717,1.053,0.5117
3.6700,0.471,1.332,-7.177,0.861,0.5123
3.6750,1.177,1.860,-5.363,0.683,0.5129
3.6800,1.880,2.377,-4.828,0.497,0.5133
3.6850,2.579,2.871,-4.326,0.292,0.5136
3.6900,3.272,3.369,-3.830,0.097,0.5140
3.6950,3.958,3.898,-3.346,-0.060,0.5143
3.7000,4.636,4.460,-2.811,-0.176,0.5145
3.7050,5.303,5.023,-1.456,-0.279,0.5148
3.7100,5.958,5.503,-0.879,-0.455,0.5151
3.7150,6.600,5.926,-0.355,-0.673,0.5154
3.7200,7.227,6.335,0.126,-0.892,0.5157
3.7250,7.838,6.779,0.575,-1.059,0.5162
3.7300,8.432,7.292,1.067,-1.140,0.5167
3.7350,9.007,7.836,1.564,-1.171,0.5172
3.7400,9.562,8.376,1.268,-1.186,0.5179
3.7450,10.096,8.871,1.823,-1.225,0.5186
3.7500,10.607,9.299,2.311,-1.308,0.5193
3.7550,11.095,9.783,2.814,-1.312,0.5200
3.7600,11.559,10.274,3.315,-1.285,0.5207
3.7650,11.996,10.789,3.796,-1.207,0.5213
3.7700,12.407,11.352,4.314,-1.056,0.5219
3.7750,12.791,11.979,4.868,-0.811,0.5225
3.7800,13.146,12.609,5.465,-0.537,0.5230
3.7850,13.471,13.217,6.025,-0.255,0.5235
3.7900,13.767,13.827,6.604,0.060,0.5239
3.7950,14.033,14.395,7.211,0.362,0.5243
3.8000,14.267,14.852,7.810,0.585,0.5247
3.8050,14.469,15.236,8.280,0.766,0.5251
3.8100,14.640,15.622,8.718,0.982,0.5255
3.8150,14.778,16.069,9.128,1.291,0.5258
3.8200,14.883,16.580,9.475,1.697,0.5261
3.8250,14.955,17.118,9.862,2.163,0.5265
3.8300,14.994,17.513,10.030,2.519,0.5268
3.8350,14.999,17.874,10.773,2.875,0.5271
3.8400,14.972,18.192,11.118,3.220,0.5274
3.8450,14.911,18.469,11.351,3.559,0.5277
3.8500,14.816,18.713,11.646,3.897,0.5279
3.8550,14.689,18.983,11.830,4.294,0.5281
3.8600,14.530,19.317,11.837,4.787,0.5282
3.8650,14.338,19.692,12.020,5.354,0.5282
3.8700,14.114,20.045,12.241,5.931,0.5282
3.8750,13.859,20.266,12.484,6.406,0.5281
3.8800,13.573,20.379,12.649,6.806,0.5279
3.8850,13.257,20.423,12.790,7.165,0.5277
3.8900,12.912,20.402,12.815,7.490,0.5273
3.8950,12.538,20.473,12.801,7.935,0.5269
3.9000,12.136,20.622,11.937,8.486,0.5265
3.9050,11.707,20.789,12.008,9.081,0.5259
3.9100,11.253,20.952,12.140,9.699,0.5254
3.9150,10.773,21.049,12.236,10.276,0.5248
3.9200,10.269,21.105,12.325,10.836,0.5242
3.9250,9.742,21.115,12.309,11.373,0.5236
3.9300,9.194,21.033,12.339,11.839,0.5231
3.9350,8.626,20.801,13.310,12.176,0.5226
3.9400,8.038,20.385,13.235,12.347,0.5221
3.9450,7.432,19.877,12.999,12.445,0.5216
3.9500,6.810,19.395,12.543,12.584,0.5211
3.9550,6.173,19.008,12.116,12.835,0.5205
3.9600,5.522,18.650,11.751,13.127,0.5199
3.9650,4.859,18.280,10.668,13.421,0.5192
3.9700,4.185,17.852,10.256,13.667,0.5184
3.9750,3.502,17.370,9.817,13.868,0.5176
3.9800,2.811,16.847,9.362,14.037,0.5167
3.9850,2.114,16.320,8.889,14.206,0.5158
3.9900,1.412,15.787,8.383,14.376,0.5149
3.9950,0.707,15.276,7.883,14.569,0.5140
